base_time,base_x,joint_time,target_pos_0,actual_pos_0,actual_vel_0,target_pos_1,actual_pos_1,actual_vel_1,target_pos_2,actual_pos_2,actual_vel_2,target_pos_3,actual_pos_3,actual_vel_3,target_pos_4,actual_pos_4,actual_vel_4,target_pos_5,actual_pos_5,actual_vel_5,target_pos_6,actual_pos_6,actual_vel_6,target_pos_7,actual_pos_7,actual_vel_7,torque_time,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,contact_time,contact_fx,contact_fy,contact_fz,contact_magnitude
0.7060000000000005,-0.0018626031009367015,3.5299999999997222,0.2679133974872851,0.18845528013321555,7.8980966072516585,-0.3274331015669775,-0.21242084336427616,-17.222666646696492,-1.6985739453149875,-1.7201370835382226,-8.419252571944627,-1.6985739453149875,-1.6730280516204181,-8.549769585540004,0.2679133974872851,0.17511975670817212,4.690207363012909,-0.7160433012563574,-0.8198917065860482,1.6696515884745466,-1.0,-0.9915417528796711,0.7364825377625175,-1.0,-1.0583715535708045,-2.615412154180519,0.7060000000000005,-0.002285854747185831,-0.06089150572282606,-0.165361073622144,-0.48007953010190707,0.016280325354882177,0.00394588141855938,-0.0021893536060449362,-0.00012308886380093826,0.7060000000000005,0.0,0.0,0.0,0.0
0.7070000000000005,-0.0015325766300171978,3.5349999999997217,0.30645352682441335,0.211238831088514,2.984517350564053,-0.4035783066874066,-0.28103103528987317,-12.205499279522135,-1.7408768370485592,-1.7794486215846068,-12.993446039812268,-1.7408768370485592,-1.716905715712293,-8.783416972420664,0.30645352682441335,0.19887908372088603,4.344332238991519,-0.6967732365877933,-0.8066725687749293,2.5126226135087486,-1.0,-0.9883302149830092,0.5664254114071519,-1.0,-1.065858962400314,-0.9935576563267218,0.7070000000000005,0.027060424220740356,0.019424810739251015,0.1501373702088288,0.45418641355883926,0.01166366366227296,0.01056614577785981,-0.004139066023359415,0.0010707812822551835,0.7070000000000005,0.0,0.0,0.0,0.0
0.7080000000000005,-0.0012039723345163942,3.539999999999721,0.3422735529624267,0.24175010601426192,7.596029792747214,-0.47587504006300574,-0.35638659590025357,-15.989473762403378,-1.781041688923892,-1.8220597687697258,-4.1618663319760225,-1.781041688923892,-1.7576292328220084,-7.309670829754869,0.3422735529624267,0.22351765287382816,5.91843967412568,-0.6788632235187866,-0.7944632588685979,3.023507216441475,-1.0,-0.9855233004694576,0.5560621213136471,-1.0,-1.0715036073989697,-1.06470534405005,0.7080000000000005,0.013294243436514353,-0.03435487079399924,-0.16207092257483097,-0.47506196068373185,0.02071397817205134,0.005683320972214509,-0.0032326547023216147,0.0005642531012610952,0.7080000000000005,0.0,0.0,0.0,0.0
0.7090000000000005,-0.0008759972787433973,3.5449999999997206,0.37505553481348697,0.28150113471191285,7.823192051176012,-0.54368159077017,-0.4345496573548134,-15.48979244307723,-1.8187119948723167,-1.857426118486855,-8.2825426144945,-1.8187119948723167,-1.797833665824255,-8.479242223282675,0.37505553481348697,0.25615912600758467,6.8415294242249125,-0.6624722325932565,-0.7775948963897493,3.585292025681176,-1.0,-0.9833040145111622,0.3534192617598607,-1.0,-1.0709152957145478,0.8849940977189802,0.7090000000000005,0.020165996286546098,0.00022958966414998727,0.14535545162935667,0.4513951929997357,0.014330199882053127,0.010957141173155181,-0.004395334540216518,0.0010644986633828006,0.7090000000000005,0.0,0.0,0.0,0.0
0.7100000000000005,-0.0005500534892829492,3.54999999999972,0.4045084971859219,0.31901716988637024,7.309023038821797,-0.6063961030645365,-0.5066056121278586,-13.610560578219486,-1.8535533905914092,-1.886878254480666,-4.775448826952445,-1.8535533905914092,-1.8336859580575942,-6.338979749675577,0.4045084971859219,0.292201610304556,7.4139902021913455,-0.647745751407039,-0.7562503266672612,4.683757686622096,-1.0,-0.9825196673907359,-0.05801009860127533,-1.0,-1.0671629136106247,0.7825235390772092,0.7100000000000005,0.012240264670726655,0.026674127429843333,-0.1283944611674328,-0.44642987483658547,0.01312780041101931,0.0029555496084481686,-0.0034274111209292536,0.000821358529614465,0.7100000000000005,0.0,0.0,0.0,0.0
0.7110000000000005,-0.0002247508198476209,3.5549999999997195,0.4303710135006255,0.353771059148035,6.713123164091803,-0.6634619184951793,-0.5733509250706169,-13.023456027083991,-1.8852566213862108,-1.916191274121558,-6.320574596726972,-1.8852566213862108,-1.8679691859712224,-7.137584219684895,0.4303710135006255,0.32923486751333786,7.2391563303405855,-0.6348144932496872,-0.7329886760923545,4.479107277314894,-1.0,-0.984196900714771,-0.38875102635664543,-1.0,-1.060576532307765,1.519127954639429,0.7110000000000005,0.006992778070315335,-0.03996216527525842,0.10421893898601135,0.4264958362399037,0.013164926831042624,0.010107439083493607,-0.0021133099366222145,5.881780291237511e-05,0.7110000000000005,0.0,0.0,0.0,0.0
0.7120000000000005,9.91319728121586e-05,3.559999999999719,0.4524135262318817,0.3843050536226148,5.844323469606668,-0.7143725168444282,-0.633077580626312,-11.358154101934975,-1.9135402871357934,-1.9409322596015552,-4.251914907959028,-1.9135402871357934,-1.8975602107456913,-5.168106188484526,0.4524135262318817,0.36217775464323304,6.300707602961022,-0.6237932368840591,-0.7119329489325298,4.086185292469539,-1.0,-0.9860854161761922,-0.36508162291545165,-1.0,-1.0549827313750104,0.8777959461309454,0.7120000000000005,0.024065844600074687,0.012892728394741225,-0.11183486812483762,-0.448607740828729,0.015682439350774246,0.0050474623151016,-0.004739243190350887,0.0014458728826586746,0.7120000000000005,0.0,0.0,0.0,0.0
0.7130000000000005,0.00042255660532243626,3.5649999999997184,0.47044038447621367,0.4102440028962397,4.971164601092309,-0.7586760120371784,-0.6860645228650257,-10.183537432852585,-1.9381533400206545,-1.9637256514191426,-4.603864900644498,-1.9381533400206545,-1.9247634005981038,-5.623918061931385,0.47044038447621367,0.39031269714318223,5.37630106363993,-0.6147798077618931,-0.693853479921744,3.4059198148730907,-1.0,-0.9878192193328721,-0.3299531572553707,-1.0,-1.049434068953603,1.2766649693550958,0.7130000000000005,0.011516086981477614,-0.03719859537892037,0.09478185800057198,0.4278507174722668,0.01597643183019941,0.009968586741173534,-0.002054163764563084,2.5041088980398522e-05,0.7130000000000005,0.0,0.0,0.0,0.0
0.7140000000000005,0.0007441494680038571,3.569999999999718,0.4842915805636543,0.4314521816834564,4.054808685462672,-0.7959791631136844,-0.7315568759860273,-8.665893513150477,-1.9588773128409358,-1.9822870314370178,-3.206816528794728,-1.9588773128409358,-1.946983418907995,-3.742090526940086,0.4842915805636543,0.4135132492697151,4.410071794292795,-0.6078542097181728,-0.6784958600925732,2.9771093204339967,-1.0,-0.9894270081417853,-0.2994916560826016,-1.0,-1.0448748097007179,0.7107615675892819,0.7140000000000005,0.02205981921548346,0.012437978006498707,-0.10290050397376138,-0.44892053282864863,0.015789387933015295,0.005588001583056057,-0.005049072927688674,0.0016938917432410112,0.7140000000000005,0.0,0.0,0.0,0.0
0.7150000000000005,0.0010649926639491596,3.5749999999997173,0.49384417029715216,0.44786797769001097,3.141677760275492,-0.8259508646641583,-0.7693938923590475,-7.151324783433534,-1.9755282581467546,-1.9977388765225204,-2.901749120809235,-1.9755282581467546,-1.9662376302902866,-3.9822617249225374,0.49384417029715216,0.43173404571232316,3.4487096053213366,-0.6030779148514239,-0.6660995371932529,2.313289106371921,-1.0,-0.990943572126177,-0.2742329468371867,-1.0,-1.0403142168650354,1.0752532109812447,0.7150000000000005,0.0188663308385427,-0.01237288849017909,0.1018003477754407,0.4428230486636412,0.021778213050469522,0.01267758544990154,-0.0018916243901077262,-9.724215701246985e-05,0.7150000000000005,0.0,0.0,0.0,0.0
0.7160000000000005,0.0013840600814352781,3.5799999999997167,0.49901336421396825,0.45942551873415216,2.203568874841625,-0.8483250857438261,-0.7993553688256472,-5.676355093622337,-1.9879583809687924,-2.008989730309913,-1.8292115614465407,-1.9879583809687924,-1.9802685451477553,-2.136274908784797,0.49901336421396825,0.4449272203306461,2.4688863138184827,-0.6004933178930159,-0.6564213335726603,1.8742842011146348,-1.0,-0.992360595688048,-0.24868069242487664,-1.0,-1.0365998872450446,0.5768077409949598,0.7160000000000005,0.016604250897549182,-0.0042876863534782594,-0.11288098138491193,-0.4621997685358141,0.01671886781699017,0.005175509813673471,-0.006624659573600484,0.0025372176934553912,0.7160000000000005,0.0,0.0,0.0,0.0
0.7170000000000005,0.001701955345976628,3.584999999999716,0.49975328018294973,0.46612339974036554,1.2756415855176404,-0.8629032311824276,-0.8211072890689259,-3.9769705745742403,-1.9960573506569044,-2.0164391367869263,-1.1715338077536788,-1.9960573506569044,-1.9909630966293421,-2.2477557101388514,0.49975328018294973,0.4531003933257638,1.4979729969753077,-0.6001233599085252,-0.649647305523798,1.2321746816442185,-1.0,-0.9936878214637054,-0.2250987086746974,-1.0,-1.0328498166560203,0.909718467743655,0.7170000000000005,0.015894484942280785,-0.024949814553845553,0.10009594522906183,0.44200125576764215,0.014129659328791311,0.01020103164453685,-0.000641735821576664,-0.0007524693958463739,0.7170000000000005,0.0,0.0,0.0,0.0
0.7180000000000005,0.00201808206256018,3.5899999999997156,0.4960573506575754,0.4679693535992923,0.3407381468053775,-0.8695559043290068,-0.8347613284122948,-2.5164332917126773,-1.9997532801827815,-2.0196504543369898,-0.2568738656267291,-1.9997532801827815,-1.9962910304137294,-0.4231150828208379,0.4960573506575754,0.4562779429995388,0.5277033060345815,-0.6019713246712123,-0.6455333691129606,0.7954398013831289,-1.0,-0.9949251850508772,-0.20221625900962803,-1.0,-1.0298262087543995,0.469027196574946,0.7180000000000005,0.01777932272137859,0.004675120717777804,-0.10880103485779201,-0.4613897515675268,0.015520491705631833,0.0038643833095294497,-0.005667105451706352,0.0023262156497751,0.7180000000000005,0.0,0.0,0.0,0.0
0.7190000000000005,0.0023335097425884457,3.594999999999715,0.4879583809699604,0.4650278043204286,-0.5744900631444783,-0.868224055585748,-0.8399727227533063,-0.7373170435687227,-1.9990133642143044,-2.0186972020673,0.5783768432476349,-1.9990133642143044,-1.9980997228110944,-0.46769809366762805,0.4879583809699604,0.45453059366905757,-0.4246879890121669,-0.6060208095150198,-0.6442132071240678,0.18373147787087415,-1.0,-0.9960769776542929,-0.1805781246890343,-1.0,-1.0267416524586999,0.7730650082458168,0.7190000000000005,0.013512236827122548,-0.030625082635961132,0.09587074642423038,0.44248668693859966,0.013515345114418962,0.01004191110699093,-0.0007225510746136088,-0.0008071709975368464,0.7190000000000005,0.0,0.0,0.0,0.0
0.7200000000000005,0.0026472043364953643,3.5999999999997145,0.4755282581484094,0.4573807186366798,-1.480081171685379,-0.8589195065363818,-0.8370837536469878,0.694868436878831,-1.9938441702979899,-2.013516146842101,1.4053903671881316,-1.9938441702979899,-1.9945261796259621,1.328276558426488,0.4755282581484094,0.4479553742889408,-1.359778628266588,-0.6122358709257953,-0.6454345595935099,-0.23766141115113615,-1.0,-0.9971443362053416,-0.1597656269343422,-1.0,-1.024282895039233,0.3820207388026187,0.7200000000000005,0.036802550210475876,0.013108023597786109,-0.1019746269431634,-0.45959823981039694,0.03350915142368256,0.013469978124913417,-0.0011270903245342427,0.002519791741089166,0.7200000000000005,0.0,0.0,0.0,0.0
0.7210000000000005,0.0029602998974822183,3.604999999999714,0.4588773128430625,0.45087985781995904,-0.17884098392342934,-0.8417248450169748,-0.8399213867694811,-2.8251345300970927,-1.9842915805649861,-2.0210144739458773,-4.162940728394134,-1.9842915805649861,-1.9857777411293562,2.5062920432804843,0.4588773128430625,0.434879421946895,-2.8263968565129476,-0.6205613435784687,-0.6499153306244514,-1.039869867482814,-1.0,-0.9980903101039771,-0.11527554121402711,-1.0,-1.0219190444244843,0.5905986139624793,0.7210000000000005,0.014050893640984621,-0.0411750855516623,0.09154600354675146,0.4412021248431408,0.01791535367259791,0.00906034089094132,-0.0018770884360874256,0.0013261142264941596,0.7210000000000005,0.0,0.0,0.0,0.0
0.7220000000000005,0.0032702726969591625,3.6099999999997134,0.4381533400232343,0.4467226106000166,-1.069065813435485,-0.8167926920604496,-0.8431385947830359,0.5530905394953132,-1.9704403844780276,-2.0182541925211335,1.378017743904148,-1.9704403844780276,-1.973133429414275,2.4626852519467426,0.4381533400232343,0.41916273929571224,-2.8753197699206887,-0.6309233299883829,-0.6565952210089574,-1.2269326754786194,-1.0,-0.9984428138704438,-0.045113079423212576,-1.0,-1.0200522105449692,0.3067112837141458,0.7220000000000005,0.020610835546716055,0.017008021838827724,-0.09729481311899502,-0.4601130591738811,0.014233113080044069,0.005843991800159463,-0.0020211892664852528,0.0007227113871705174,0.7220000000000005,0.0,0.0,0.0,0.0
0.7230000000000005,0.0035793478534379432,3.614999999999713,0.41354028713880325,0.43814856748447395,-2.2261384580026777,-0.7843443472214909,-0.8310916060900637,3.250351926944326,-1.9524135262341615,-2.000365803049252,4.037630432587267,-1.9524135262341615,-1.9573761453842364,3.6679254427046697,0.41354028713880325,0.4008545582134146,-3.4924382061072587,-0.6432298564305984,-0.665072508825239,-1.6624493454512408,-1.0,-0.9993943641582896,-0.12194179112304597,-1.0,-1.017956832647507,0.5707991482149092,0.7230000000000005,0.010467976015271253,-0.03958242804558303,0.08546038342484802,0.44316243756102836,0.013110726153618413,0.00695486306168451,-0.002019703830054574,0.0007526842075076313,0.7230000000000005,0.0,0.0,0.0,0.0
0.7240000000000005,0.0038867345170571495,3.6199999999997123,0.385256621389624,0.4221543130959699,-3.67842104835587,-0.7446678243060324,-0.8048204934943691,5.5561565630732135,-1.9303710135033514,-1.974248439241583,5.1610098764478245,-1.9303710135033514,-1.938077957807319,4.013054373214299,0.385256621389624,0.3789852347426581,-4.342818293315224,-0.657371689305188,-0.675316865220677,-1.9428652286043706,-1.0,-1.0000271254755837,0.07536546373892308,-1.0,-1.0162330884574025,0.28621397091213197,0.7240000000000005,0.018314126595929237,0.018753619844303328,-0.09232085001846065,-0.4610429415040994,0.012723427904712658,0.005238317907021048,-0.001982752810575929,0.0006921250605784416,0.7240000000000005,0.0,0.0,0.0,0.0
0.7250000000000005,0.004193559046053126,3.624999999999712,0.3535533905951955,0.40108122931453916,-4.875383332595658,-0.6981152949403249,-0.7697681450182375,7.603231582277497,-1.9045084971890693,-1.9443462930612223,5.779584597228224,-1.9045084971890693,-1.9143379527317679,5.243255325421855,0.3535533905951955,0.3530865376938456,-5.1485478310612995,-0.6732233047024022,-0.687829074200998,-2.618945218504761,-1.0,-1.0004652562317942,-0.32758760198715986,-1.0,-1.0144613878102329,0.45402386161943065,0.7250000000000005,0.0406608417983718,-0.05921216826362671,0.07091165299146134,0.4344765651817208,0.04270378153573449,0.021808061346665665,-0.001941091108644751,0.0006150475704023808,0.7250000000000005,0.0,0.0,0.0,0.0
0.7260000000000005,0.004498839267937467,3.6299999999997112,0.3187119948764426,0.3796141977486081,-3.662946774682055,-0.6450999626706506,-0.7337961424029739,5.90070073085915,-1.8750555348170281,-1.9066673838573305,7.138422309401219,-1.8750555348170281,-1.8943349341830915,4.096541395092483,0.3187119948764426,0.3233482778318623,-5.707403736559147,-0.6906440025617787,-0.7021114777444076,-2.707754237594038,-1.0,-1.0003966257665327,0.05504762872968432,-1.0,-1.013071501429243,0.23669840849584428,0.7260000000000005,0.025191250807902278,0.02515711261186402,-0.07086206014468832,-0.4534853265796438,0.02075840764607506,0.005715248228553224,-0.0027519225777257084,0.004845963773129693,0.7260000000000005,0.0,0.0,0.0,0.0
0.7270000000000005,0.004801241142886354,3.6349999999997107,0.28104168892832093,0.35833685285006883,-4.144182457720421,-0.5860923953393942,-0.7030712515993484,6.6923434140959746,-1.84227355296633,-1.8633404008098613,8.289809190815712,-1.84227355296633,-1.8732188935066363,3.9791338532764216,0.28104168892832093,0.29125677210027956,-6.131231174690265,-0.7094791555358395,-0.7182559357012442,-3.3101832429822653,-1.0,-1.000723075757048,-0.2810206107615531,-1.0,-1.0116071542863168,0.3894433593801949,0.7270000000000005,0.011473869242320946,-0.04910439377897778,0.06304840135626817,0.43779623265485884,0.012925089956372426,0.00857518974598772,-0.0026490387496155166,-0.0026761497913336853,0.7270000000000005,0.0,0.0,0.0,0.0
0.7280000000000005,0.005101559275862154,3.63999999999971,0.24087683705325166,0.333158883669578,-4.9070028229198055,-0.52161634829156,-0.6707161855645722,6.873713463083066,-1.8064535268286446,-1.8178791567559607,8.759979673641103,-1.8064535268286446,-1.8474468566737063,5.067683743325866,0.24087683705325166,0.2561935765612215,-6.820694657632463,-0.7295615814733741,-0.7355717435833992,-3.3286683035131515,-1.0,-1.0007605975615164,0.036079375151488985,-1.0,-1.010424858497195,0.1957313819155889,0.7280000000000005,0.016794450990591226,0.029145807431162483,-0.06945881384711887,-0.4543001674938537,0.01194684094927929,0.0032633697417175436,-0.0024458174868126786,0.004245953626062021,0.7280000000000005,0.0,0.0,0.0,0.0
0.7290000000000005,0.005401256312343648,3.6449999999997096,0.19857394531990188,0.30407825230810237,-5.726158550781006,-0.45224411548525134,-0.6364593425803767,7.431037296651739,-1.7679133974918062,-1.7703898463874548,9.214639431987207,-1.7679133974918062,-1.8180651612801466,5.81128372213173,0.19857394531990188,0.21843302517999713,-7.323957602294013,-0.7507130273400491,-0.7545045569179244,-3.846212807879273,-1.0,-1.0010826268271789,-0.2568624206078082,-1.0,-1.0092006278654293,0.3320507489652225,0.7290000000000005,0.009067931088841519,-0.04905448066546199,0.06064449383773943,0.4397822186767405,0.01060886259368352,0.007008279854164766,-0.002173948843203031,-0.0030281769274549397,0.7290000000000005,0.0,0.0,0.0,0.0
0.7300000000000005,0.005699554784051099,3.649999999999709,0.15450849719008092,0.2662995535184949,-6.858230505334344,-0.37859144976998377,-0.5814194216655009,10.608828786702926,-1.7269952498722132,-1.7250488700036244,8.168997446456018,-1.7269952498722132,-1.7810913942321367,8.819680021944997,0.15450849719008092,0.1775426597214183,-8.063337750232511,-0.7727457514049595,-0.7744219725392455,-4.012830034463981,-1.0,-1.0010610484897131,0.15299023847384277,-1.0,-1.0082642440004363,0.10923549899837445,0.7300000000000005,0.05792676093966523,-0.009734421799299356,-0.08982406746416256,-0.4780749512838023,0.052946021413669137,0.024223442580680165,-0.0020032379656797724,0.0042350090017247224,0.7300000000000005,0.0,0.0,0.0,0.0
0.7310000000000005,0.005997403338971857,3.6549999999997085,0.10907162070095122,0.23245935244443075,-6.875086093008126,-0.3013120974208008,-0.5345913288438131,8.641092903039288,-1.6840622763448894,-1.673700368356964,10.065452181073564,-1.6840622763448894,-1.7482892913839094,6.264832448517291,0.10907162070095122,0.13546037680018955,-8.010100457653131,-0.7954641896495244,-0.7954939759256987,-4.2436276102086445,-1.0,-1.001285077115649,-0.21187199534927864,-1.0,-1.0072757767869547,0.2773544545866721,0.7310000000000005,0.022453776069156883,-0.03402466314813708,0.0934645412982305,0.461174443634694,0.02225650368884502,0.007602005480361385,-0.003007874201773347,0.002578146050597878,0.7310000000000005,0.0,0.0,0.0,0.0
0.7320000000000005,0.006290650603016307,3.659999999999708,0.06266661678488122,0.19537784503075778,-7.291417619131113,-0.22109199544005576,-0.4933334102260024,8.984140032017732,-1.6394955530222532,-1.6226061188706857,10.077522456013211,-1.6394955530222532,-1.7105905232837222,7.6461914121250985,0.06266661678488122,0.09184375234470306,-8.475809454020574,-0.8186666916075593,-0.8169784660454513,-4.138702174904766,-1.0,-1.0012975351411115,0.02623923247285905,-1.0,-1.0064986812300574,0.12413532025273612,0.7320000000000005,0.016084834074260625,0.014135052210356356,-0.09689654963064749,-0.4764095495210139,0.012533634585790798,0.0061717011217458755,-0.0028175214793523446,-0.00016643063214975308,0.7320000000000005,0.0,0.0,0.0,0.0
0.7330000000000005,0.006582625383302554,3.6649999999997074,0.01570537954182539,0.15202177639437434,-8.131494949194499,-0.13864318313203125,-0.42638600196604415,13.67120837507792,-1.593690657295573,-1.5739429760854118,8.574108178402913,-1.593690657295573,-1.6680817513436101,9.825968355259462,0.01570537954182539,0.04664142920095346,-8.707793890955513,-0.8421473102290873,-0.8393173449048253,-4.603049248014721,-1.0,-1.0014626483570146,-0.09500060562068263,-1.0,-1.0057009510803716,0.1996329549999947,0.7330000000000005,0.008982138342056366,-0.03476680495558311,0.08988699910235579,0.46341160621685484,0.009747927157015245,0.004464098441046137,-0.002347121481232893,0.0016804057997315794,0.7330000000000005,0.0,0.0,0.0,0.0
0.7340000000000005,0.006873097863419943,3.669999999999707,-0.031395259761894834,0.1065420500479665,-10.508300046614895,-0.05469748199161634,-0.3450632609604515,19.90240398938558,-1.547054156662009,-1.523765426380851,10.40672593818038,-1.547054156662009,-1.6261770445126993,6.26602981086322,-0.031395259761894834,0.0008438828311797715,-9.224062924885619,-0.8656976298809473,-0.8615756743895658,-4.290756527418369,-1.0,-1.0014933615960357,0.017682147362197698,-1.0,-1.0050684588740313,0.09633297043354243,0.7340000000000005,0.013577548299318254,0.019341924110401233,-0.09514476624435747,-0.47764262651199163,0.009195476148423441,0.003987976203354712,-0.001436214125321575,-0.0005751325656996641,0.7340000000000005,0.0,0.0,0.0,0.0
0.7350000000000005,0.007163289626874892,3.6749999999997063,-0.07821723251737754,0.055554148305951796,-10.956631775019329,0.029999999995015986,-0.2460067009392512,21.39856788200416,-1.500000000002769,-1.478135077625205,8.252190735116809,-1.500000000002769,-1.5745434257945925,13.995159402696306,-0.07821723251737754,-0.046130941487423256,-9.42047901732715,-0.8891086162586888,-0.88442162999774,-4.608256136648078,-1.0,-1.0015382687478802,-0.11138854842115331,-1.0,-1.0044576146986828,0.17113466556113952,0.7350000000000005,0.060606147149784614,-0.09899395346290621,0.05319339161479686,0.4311990740196624,0.061923001819438085,0.031075563515271652,-0.0013757908727965366,0.0015560850104298924,0.7350000000000005,0.0,0.0,0.0,0.0
0.7360000000000005,0.007452212612143483,3.6799999999997057,-0.1243449435797379,-0.0020334047977617273,-11.083532565168662,0.11469748198169256,-0.13840219011495894,21.368708608656345,-1.452945843343504,-1.4344342402436536,9.060481820726782,-1.452945843343504,-1.5253195015568486,7.053504889868356,-0.1243449435797379,-0.09387386294697947,-9.230160010710787,-0.9121724717898689,-0.9072019133382407,-4.389295381913998,-1.0,-1.0012122390035743,0.10025566562529058,-1.0,-1.0040833570531034,0.04488717169548688,0.7360000000000005,0.033571134862595914,0.048898492584910656,-0.04127158590223408,-0.4493319462523272,0.02421637012222937,0.004748318170679,-0.002692101996665952,0.006617229604647035,0.7360000000000005,0.0,0.0,0.0,0.0
0.7370000000000005,0.007736768895077074,3.684999999999705,-0.1693689601200287,-0.057528258794456354,-10.691012367196112,0.19864318312223977,-0.034195654939278855,19.7273005012517,-1.4063093427098667,-1.391193824207291,8.599725924266691,-1.4063093427098667,-1.4701249520152158,13.562095035708026,-0.1693689601200287,-0.14067424577590074,-9.052879107443342,-0.9346844800600144,-0.9297350580951377,-4.4483190876081125,-1.0,-1.0010966432708752,-0.09961237038024323,-1.0,-1.0036451605913737,0.14527957832247848,0.7370000000000005,0.006499319121673364,-0.0674590850637956,0.03777591258230393,0.4381542634129907,0.011367558904648866,0.008321007069942585,-0.0025614175745101346,-0.0040947046154576686,0.7370000000000005,0.0,0.0,0.0,0.0
0.7380000000000005,0.008018979379831776,3.6899999999997046,-0.21288964578001535,-0.11077791381018094,-10.229110427863269,0.2810919954304958,0.06811479335104048,20.34232729040356,-1.3605044469830578,-1.3479057153864733,8.880730796279328,-1.3605044469830578,-1.4227306249543228,6.664843131069509,-0.21288964578001535,-0.18606309862170073,-8.775667212843844,-0.9564448228900077,-0.9515038501978547,-4.171398767913522,-1.0,-1.0007953431878844,0.09004477060612116,-1.0,-1.0033583262054515,0.029499623925287745,0.7380000000000005,0.01501710172881714,0.04910438301111282,-0.0413934401515447,-0.45129693432445184,0.007988344410777714,0.001002220243752447,-0.0021258891811357676,0.005599581877995409,0.7380000000000005,0.0,0.0,0.0,0.0
0.7390000000000005,0.0083006989633756,3.694999999999704,-0.2545207078727834,-0.16152988327148082,-9.782630659882072,0.36131209741154463,0.16554579785376372,18.381590711165533,-1.315937723660253,-1.3058064183202382,8.300399041709808,-1.315937723660253,-1.3701932432137425,12.988580275988191,-0.2545207078727834,-0.22966171292386126,-8.41972567231184,-0.9772603539363917,-0.9725992429470361,-4.147398813248426,-1.0,-1.0006786727392558,-0.0767307319254355,-1.0,-1.0030096102675703,0.11853243340091138,0.7390000000000005,0.0037731902186560525,-0.06237573344341425,0.035894361232444986,0.44124996027465446,0.007047542394358539,0.005471193537708197,-0.0008438181110565539,-0.004726940994302047,0.7390000000000005,0.0,0.0,0.0,0.0
0.7400000000000005,0.008581385944294095,3.6999999999997035,-0.2938926261439749,-0.20940639618851484,-9.191963488032775,0.4385914497611136,0.2600106393660439,18.780099698562932,-1.2730047501327146,-1.2645885347985395,8.345408611127858,-1.2730047501327146,-1.3261676794036912,5.944945236918936,-0.2938926261439749,-0.27110672650893364,-8.000804581282312,-0.9969463130719874,-0.9925426913083693,-3.8072645674066514,-1.0,-1.0004040756083497,0.0911348686989483,-1.0,-1.002793712423094,0.013510195029263462,0.7400000000000005,0.07672288445857828,-0.034937543655579134,-0.08698245441541652,-0.4994635766208412,0.07080721531216878,0.033113907717399124,-0.0008468382631834117,0.005533202610606818,0.7400000000000005,0.0,0.0,0.0,0.0
0.7410000000000005,0.008861864615119891,3.704999999999703,-0.3306559326597254,-0.25421148581844716,-8.636833559159443,0.512244115476846,0.34850707113428914,16.625646797534195,-1.2320866025128634,-1.2253249461922187,7.680823933795124,-1.2320866025128634,-1.2776921787945765,12.15556691501305,-0.3306559326597254,-0.3100366881987783,-7.5047794153031795,-1.0153279663298627,-1.0114187921732423,-3.694495250978645,-1.0,-1.0002951497689756,-0.05618490762246248,-1.0,-1.0025177301680688,0.09499669842757318,0.7410000000000005,0.030258473794072337,-0.02330845258169334,0.10397952461812131,0.4842967401925302,0.025441192905667154,0.006376306253171992,-0.0024307098737484283,0.0038410176215970086,0.7410000000000005,0.0,0.0,0.0,0.0
0.7420000000000005,0.009136395940090039,3.7099999999997024,-0.3644843137087856,-0.29557983083099754,-7.932354461055387,0.5816163482836939,0.4329284380837931,16.77901220019569,-1.1935464731757257,-1.1878463510016377,7.456220680945281,-1.1935464731757257,-1.2384589292147872,4.924238937536241,-0.3644843137087856,-0.34612843048748565,-6.9531504994912074,-1.0322421568543927,-1.0288003189890949,-3.3002924854282547,-1.0,-1.0000476168256973,0.09431094890888322,-1.0,-1.00235920340611,-0.00032937001604843585,0.7420000000000005,0.010908784635374036,0.008419978302162831,-0.10485516649940263,-0.4956173946411916,0.010517997153303482,0.005894558559388162,-0.002335531154152984,-0.0011713806449919735,0.7420000000000005,0.0,0.0,0.0,0.0
0.7430000000000005,0.009409368615449621,3.714999999999702,-0.3950775061861231,-0.33335614720869283,-7.278080726407511,0.6460923953321372,0.5103776818584407,14.462282172681586,-1.1577264470377016,-1.1529651320998417,6.766411754848869,-1.1577264470377016,-1.1953693273632726,11.078812606128913,-0.3950775061861231,-0.3790650034175398,-6.33337163317601,-1.0475387530930615,-1.0447662723713953,-3.1087367178686867,-1.0,-0.9999497397220709,-0.036555965581988786,-1.0,-1.0021427711771358,0.07381305616883187,0.7430000000000005,0.0066228488096513605,-0.02628040798480491,0.10203560126242386,0.48675191600079915,0.005671871113691761,0.00204079787302237,-0.001952634302027473,0.002572437573999079,0.7430000000000005,0.0,0.0,0.0,0.0
