a_legH_hip,a_legH_knee,phase_lag,avg_velocity,max_height,success
0.0,0.0,-3.141592653589793,0.19855817071859785,0.12,True
0.0,0.0,-2.9845130209103035,0.19855817071859785,0.12,True
0.0,0.0,-2.827433388230814,0.19855817071859785,0.12,True
0.0,0.0,-2.670353755551324,0.19855817071859785,0.12,True
0.0,0.0,-2.5132741228718345,0.19855817071859785,0.12,True
0.0,0.0,-2.356194490192345,0.19855817071859785,0.12,True
0.0,0.0,-2.199114857512855,0.19855817071859785,0.12,True
0.0,0.0,-2.0420352248333655,0.19855817071859785,0.12,True
0.0,0.0,-1.8849555921538759,0.19855817071859785,0.12,True
0.0,0.0,-1.7278759594743862,0.19855817071859785,0.12,True
0.0,0.0,-1.5707963267948966,0.19855817071859785,0.12,True
0.0,0.0,-1.413716694115407,0.19855817071859785,0.12,True
0.0,0.0,-1.2566370614359172,0.19855817071859785,0.12,True
0.0,0.0,-1.0995574287564276,0.19855817071859785,0.12,True
0.0,0.0,-0.9424777960769379,0.19855817071859785,0.12,True
0.0,0.0,-0.7853981633974483,0.19855817071859785,0.12,True
0.0,0.0,-0.6283185307179586,0.19855817071859785,0.12,True
0.0,0.0,-0.47123889803846897,0.19855817071859785,0.12,True
0.0,0.0,-0.3141592653589793,0.19855817071859785,0.12,True
0.0,0.0,-0.15707963267948966,0.19855817071859785,0.12,True
0.0,0.0,0.0,0.19855817071859785,0.12,True
0.0,0.0,0.15707963267948966,0.19855817071859785,0.12,True
0.0,0.0,0.3141592653589793,0.19855817071859785,0.12,True
0.0,0.0,0.47123889803846897,0.19855817071859785,0.12,True
0.0,0.0,0.6283185307179586,0.19855817071859785,0.12,True
0.0,0.0,0.7853981633974483,0.19855817071859785,0.12,True
0.0,0.0,0.9424777960769379,0.19855817071859785,0.12,True
0.0,0.0,1.0995574287564276,0.19855817071859785,0.12,True
0.0,0.0,1.2566370614359172,0.19855817071859785,0.12,True
0.0,0.0,1.413716694115407,0.19855817071859785,0.12,True
0.0,0.0,1.5707963267948966,0.19855817071859785,0.12,True
0.0,0.0,1.7278759594743862,0.19855817071859785,0.12,True
0.0,0.0,1.8849555921538759,0.19855817071859785,0.12,True
0.0,0.0,2.0420352248333655,0.19855817071859785,0.12,True
0.0,0.0,2.199114857512855,0.19855817071859785,0.12,True
0.0,0.0,2.356194490192345,0.19855817071859785,0.12,True
0.0,0.0,2.5132741228718345,0.19855817071859785,0.12,True
0.0,0.0,2.670353755551324,0.19855817071859785,0.12,True
0.0,0.0,2.827433388230814,0.19855817071859785,0.12,True
0.0,0.0,2.9845130209103035,0.19855817071859785,0.12,True
0.0,0.0,3.141592653589793,0.19855817071859785,0.12,True
0.0,0.1,-3.141592653589793,0.11616069475469647,0.12,True
0.0,0.1,-2.9845130209103035,0.08815764444472096,0.12,True
0.0,0.1,-2.827433388230814,0.13270526717139602,0.12,True
0.0,0.1,-2.670353755551324,0.19952166756906703,0.12,True
0.0,0.1,-2.5132741228718345,0.1922660245717232,0.12,True
0.0,0.1,-2.356194490192345,0.14992282363815013,0.12,True
0.0,0.1,-2.199114857512855,0.1858739835036008,0.12,True
0.0,0.1,-2.0420352248333655,0.19159089218161157,0.12,True
0.0,0.1,-1.8849555921538759,0.1910501329580684,0.12,True
0.0,0.1,-1.7278759594743862,0.20526927134917639,0.12,True
0.0,0.1,-1.5707963267948966,0.17552534574540699,0.12,True
0.0,0.1,-1.413716694115407,0.21903562869261375,0.12,True
0.0,0.1,-1.2566370614359172,0.21110917085691738,0.12,True
0.0,0.1,-1.0995574287564276,0.21800176562910514,0.12,True
0.0,0.1,-0.9424777960769379,0.18924472737116635,0.12,True
0.0,0.1,-0.7853981633974483,0.2150965533761767,0.12,True
0.0,0.1,-0.6283185307179586,0.22066112485455872,0.12,True
0.0,0.1,-0.47123889803846897,0.20840198017797257,0.12,True
0.0,0.1,-0.3141592653589793,0.21532212605619985,0.12,True
0.0,0.1,-0.15707963267948966,0.22009820340194108,0.12,True
0.0,0.1,0.0,0.21964891621287708,0.12,True
0.0,0.1,0.15707963267948966,0.217923533588975,0.12,True
0.0,0.1,0.3141592653589793,0.21114275002978786,0.12,True
0.0,0.1,0.47123889803846897,0.21689463786494953,0.12,True
0.0,0.1,0.6283185307179586,0.22734468718470072,0.12,True
0.0,0.1,0.7853981633974483,0.22333693049292894,0.12,True
0.0,0.1,0.9424777960769379,0.18876381484053464,0.12,True
0.0,0.1,1.0995574287564276,0.004182016141747817,0.12,True
0.0,0.1,1.2566370614359172,0.2241522586144115,0.12,True
0.0,0.1,1.413716694115407,0.013229858214921819,0.12,True
0.0,0.1,1.5707963267948966,0.014088581492166387,0.12,True
0.0,0.1,1.7278759594743862,0.01461137965590351,0.12,True
0.0,0.1,1.8849555921538759,0.01707823803416967,0.12,True
0.0,0.1,2.0420352248333655,0.016545881823639436,0.12,True
0.0,0.1,2.199114857512855,0.013288523903884696,0.12,True
0.0,0.1,2.356194490192345,0.013129800577525958,0.12,True
0.0,0.1,2.5132741228718345,0.1678143372294732,0.12,True
0.0,0.1,2.670353755551324,0.1677431972552938,0.12,True
0.0,0.1,2.827433388230814,-0.01836466980793823,0.12,True
0.0,0.1,2.9845130209103035,0.16596357676171478,0.12,True
0.0,0.1,3.141592653589793,0.11616065635537533,0.12,True
0.0,0.2,-3.141592653589793,0.07901076864606124,0.12,True
0.0,0.2,-2.9845130209103035,0.07540070250705055,0.12,True
0.0,0.2,-2.827433388230814,0.12102725465059463,0.12,True
0.0,0.2,-2.670353755551324,0.09243030436413567,0.12,True
