a_legH_hip,a_legH_knee,phase_lag,avg_velocity,max_height,success
0.0,0.0,-3.141592653589793,0.20340936629179251,0.12,True
0.0,0.0,-2.9845130209103035,0.20340936629179251,0.12,True
0.0,0.0,-2.827433388230814,0.20340936629179251,0.12,True
0.0,0.0,-2.670353755551324,0.20340936629179251,0.12,True
0.0,0.0,-2.5132741228718345,0.20340936629179251,0.12,True
0.0,0.0,-2.356194490192345,0.20340936629179251,0.12,True
0.0,0.0,-2.199114857512855,0.20340936629179251,0.12,True
0.0,0.0,-2.0420352248333655,0.20340936629179251,0.12,True
0.0,0.0,-1.8849555921538759,0.20340936629179251,0.12,True
0.0,0.0,-1.7278759594743862,0.20340936629179251,0.12,True
0.0,0.0,-1.5707963267948966,0.20340936629179251,0.12,True
0.0,0.0,-1.413716694115407,0.20340936629179251,0.12,True
0.0,0.0,-1.2566370614359172,0.20340936629179251,0.12,True
0.0,0.0,-1.0995574287564276,0.20340936629179251,0.12,True
0.0,0.0,-0.9424777960769379,0.20340936629179251,0.12,True
0.0,0.0,-0.7853981633974483,0.20340936629179251,0.12,True
0.0,0.0,-0.6283185307179586,0.20340936629179251,0.12,True
0.0,0.0,-0.47123889803846897,0.20340936629179251,0.12,True
0.0,0.0,-0.3141592653589793,0.20340936629179251,0.12,True
0.0,0.0,-0.15707963267948966,0.20340936629179251,0.12,True
0.0,0.0,0.0,0.20340936629179251,0.12,True
0.0,0.0,0.15707963267948966,0.20340936629179251,0.12,True
0.0,0.0,0.3141592653589793,0.20340936629179251,0.12,True
0.0,0.0,0.47123889803846897,0.20340936629179251,0.12,True
0.0,0.0,0.6283185307179586,0.20340936629179251,0.12,True
0.0,0.0,0.7853981633974483,0.20340936629179251,0.12,True
0.0,0.0,0.9424777960769379,0.20340936629179251,0.12,True
0.0,0.0,1.0995574287564276,0.20340936629179251,0.12,True
0.0,0.0,1.2566370614359172,0.20340936629179251,0.12,True
0.0,0.0,1.413716694115407,0.20340936629179251,0.12,True
0.0,0.0,1.5707963267948966,0.20340936629179251,0.12,True
0.0,0.0,1.7278759594743862,0.20340936629179251,0.12,True
0.0,0.0,1.8849555921538759,0.20340936629179251,0.12,True
0.0,0.0,2.0420352248333655,0.20340936629179251,0.12,True
0.0,0.0,2.199114857512855,0.20340936629179251,0.12,True
0.0,0.0,2.356194490192345,0.20340936629179251,0.12,True
0.0,0.0,2.5132741228718345,0.20340936629179251,0.12,True
0.0,0.0,2.670353755551324,0.20340936629179251,0.12,True
0.0,0.0,2.827433388230814,0.20340936629179251,0.12,True
0.0,0.0,2.9845130209103035,0.20340936629179251,0.12,True
0.0,0.0,3.141592653589793,0.20340936629179251,0.12,True
0.0,0.1,-3.141592653589793,0.20310978065750082,0.12,True
0.0,0.1,-2.9845130209103035,0.1992515538873559,0.12,True
0.0,0.1,-2.827433388230814,0.21993676042154822,0.12,True
0.0,0.1,-2.670353755551324,0.1843319233979372,0.12,True
0.0,0.1,-2.5132741228718345,0.2040835244047508,0.12,True
0.0,0.1,-2.356194490192345,0.2047995061740195,0.12,True
0.0,0.1,-2.199114857512855,0.2135182460024477,0.12,True
0.0,0.1,-2.0420352248333655,0.20467075410851276,0.12,True
0.0,0.1,-1.8849555921538759,0.1992227487104616,0.12,True
0.0,0.1,-1.7278759594743862,0.20717326979450465,0.12,True
0.0,0.1,-1.5707963267948966,0.20538582169963246,0.12,True
0.0,0.1,-1.413716694115407,0.20473367642326454,0.12,True
0.0,0.1,-1.2566370614359172,0.19946849739528258,0.12,True
0.0,0.1,-1.0995574287564276,0.20364688207174328,0.12,True
0.0,0.1,-0.9424777960769379,0.19979507776918023,0.12,True
0.0,0.1,-0.7853981633974483,0.2010172388772078,0.12,True
0.0,0.1,-0.6283185307179586,0.19842023463288674,0.12,True
0.0,0.1,-0.47123889803846897,0.19947324271666922,0.12,True
0.0,0.1,-0.3141592653589793,0.1979006481335608,0.12,True
0.0,0.1,-0.15707963267948966,0.19783291024298705,0.12,True
0.0,0.1,0.0,0.19516252784814783,0.12,True
0.0,0.1,0.15707963267948966,0.1909202341510193,0.12,True
0.0,0.1,0.3141592653589793,0.1958032093191343,0.12,True
0.0,0.1,0.47123889803846897,0.1930225592338484,0.12,True
0.0,0.1,0.6283185307179586,0.1875121192007383,0.12,True
0.0,0.1,0.7853981633974483,0.18358041170971193,0.12,True
0.0,0.1,0.9424777960769379,0.18837057147810626,0.12,True
0.0,0.1,1.0995574287564276,0.18646168458448267,0.12,True
0.0,0.1,1.2566370614359172,0.18773739328894803,0.12,True
0.0,0.1,1.413716694115407,0.20408187574958025,0.12,True
0.0,0.1,1.5707963267948966,0.1972792824581668,0.12,True
0.0,0.1,1.7278759594743862,0.18478412403860098,0.12,True
0.0,0.1,1.8849555921538759,0.2094940179182722,0.12,True
0.0,0.1,2.0420352248333655,0.1824348281723106,0.12,True
0.0,0.1,2.199114857512855,0.20758043625452052,0.12,True
0.0,0.1,2.356194490192345,0.18121683651758935,0.12,True
0.0,0.1,2.5132741228718345,0.21906102352817106,0.12,True
0.0,0.1,2.670353755551324,0.21449846209587195,0.12,True
0.0,0.1,2.827433388230814,0.20428567211226534,0.12,True
0.0,0.1,2.9845130209103035,0.18565977038277487,0.12,True
0.0,0.1,3.141592653589793,0.20454797259498658,0.12,True
0.0,0.2,-3.141592653589793,0.08114406491934706,0.12,True
0.0,0.2,-2.9845130209103035,0.08584740058099849,0.12,True
0.0,0.2,-2.827433388230814,0.10370357376796478,0.12,True
0.0,0.2,-2.670353755551324,0.10791646263150845,0.12,True
0.0,0.2,-2.5132741228718345,0.22413354611996247,0.12,True
0.0,0.2,-2.356194490192345,0.2104945605786636,0.12,True
0.0,0.2,-2.199114857512855,0.22387475495123887,0.12,True
0.0,0.2,-2.0420352248333655,0.205956270367792,0.12,True
0.0,0.2,-1.8849555921538759,0.2152425137080038,0.12,True
0.0,0.2,-1.7278759594743862,0.20393119816136182,0.12,True
0.0,0.2,-1.5707963267948966,0.20288362356421813,0.12,True
0.0,0.2,-1.413716694115407,0.19848803807853205,0.12,True
0.0,0.2,-1.2566370614359172,0.19887248817167513,0.12,True
