a_legH_hip,a_legH_knee,phase_lag,avg_velocity,max_height,success
0.0,0.0,-3.141592653589793,0.15236237965221444,0.12,True
0.0,0.0,-2.9845130209103035,0.15236237965221444,0.12,True
0.0,0.0,-2.827433388230814,0.15236237965221444,0.12,True
0.0,0.0,-2.670353755551324,0.15236237965221444,0.12,True
0.0,0.0,-2.5132741228718345,0.15236237965221444,0.12,True
0.0,0.0,-2.356194490192345,0.15236237965221444,0.12,True
0.0,0.0,-2.199114857512855,0.15236237965221444,0.12,True
0.0,0.0,-2.0420352248333655,0.15236237965221444,0.12,True
0.0,0.0,-1.8849555921538759,0.15236237965221444,0.12,True
0.0,0.0,-1.7278759594743862,0.15236237965221444,0.12,True
0.0,0.0,-1.5707963267948966,0.15236237965221444,0.12,True
0.0,0.0,-1.413716694115407,0.15236237965221444,0.12,True
0.0,0.0,-1.2566370614359172,0.15236237965221444,0.12,True
0.0,0.0,-1.0995574287564276,0.15236237965221444,0.12,True
0.0,0.0,-0.9424777960769379,0.15236237965221444,0.12,True
0.0,0.0,-0.7853981633974483,0.15236237965221444,0.12,True
0.0,0.0,-0.6283185307179586,0.15236237965221444,0.12,True
0.0,0.0,-0.47123889803846897,0.15236237965221444,0.12,True
0.0,0.0,-0.3141592653589793,0.15236237965221444,0.12,True
0.0,0.0,-0.15707963267948966,0.15236237965221444,0.12,True
0.0,0.0,0.0,0.15236237965221444,0.12,True
0.0,0.0,0.15707963267948966,0.15236237965221444,0.12,True
0.0,0.0,0.3141592653589793,0.15236237965221444,0.12,True
0.0,0.0,0.47123889803846897,0.15236237965221444,0.12,True
0.0,0.0,0.6283185307179586,0.15236237965221444,0.12,True
0.0,0.0,0.7853981633974483,0.15236237965221444,0.12,True
0.0,0.0,0.9424777960769379,0.15236237965221444,0.12,True
0.0,0.0,1.0995574287564276,0.15236237965221444,0.12,True
0.0,0.0,1.2566370614359172,0.15236237965221444,0.12,True
0.0,0.0,1.413716694115407,0.15236237965221444,0.12,True
0.0,0.0,1.5707963267948966,0.15236237965221444,0.12,True
0.0,0.0,1.7278759594743862,0.15236237965221444,0.12,True
0.0,0.0,1.8849555921538759,0.15236237965221444,0.12,True
0.0,0.0,2.0420352248333655,0.15236237965221444,0.12,True
0.0,0.0,2.199114857512855,0.15236237965221444,0.12,True
0.0,0.0,2.356194490192345,0.15236237965221444,0.12,True
0.0,0.0,2.5132741228718345,0.15236237965221444,0.12,True
0.0,0.0,2.670353755551324,0.15236237965221444,0.12,True
0.0,0.0,2.827433388230814,0.15236237965221444,0.12,True
0.0,0.0,2.9845130209103035,0.15236237965221444,0.12,True
0.0,0.0,3.141592653589793,0.15236237965221444,0.12,True
0.0,0.1,-3.141592653589793,0.06442629140765158,0.12,True
0.0,0.1,-2.9845130209103035,0.0570353366491757,0.12,True
0.0,0.1,-2.827433388230814,0.055679083906616494,0.12,True
0.0,0.1,-2.670353755551324,0.06539548182699165,0.12,True
0.0,0.1,-2.5132741228718345,0.0677557900418345,0.12,True
0.0,0.1,-2.356194490192345,0.08141233030731425,0.12,True
0.0,0.1,-2.199114857512855,0.10109323288943053,0.12,True
0.0,0.1,-2.0420352248333655,0.15211175985227157,0.12,True
0.0,0.1,-1.8849555921538759,0.13242602589576227,0.12,True
0.0,0.1,-1.7278759594743862,0.16690690856385304,0.12,True
0.0,0.1,-1.5707963267948966,0.17344171412488563,0.12,True
0.0,0.1,-1.413716694115407,0.1687713836418879,0.12,True
0.0,0.1,-1.2566370614359172,0.16682433007848102,0.12,True
0.0,0.1,-1.0995574287564276,0.1919628023232376,0.12,True
