a_legH_hip,a_legH_knee,phase_lag,avg_velocity,max_height,success
0.0,0.0,-3.141592653589793,0.20186605751975945,0.12,True
0.0,0.0,-2.9845130209103035,0.20186605751975945,0.12,True
0.0,0.0,-2.827433388230814,0.20186605751975945,0.12,True
0.0,0.0,-2.670353755551324,0.20186605751975945,0.12,True
0.0,0.0,-2.5132741228718345,0.20186605751975945,0.12,True
0.0,0.0,-2.356194490192345,0.20186605751975945,0.12,True
0.0,0.0,-2.199114857512855,0.20186605751975945,0.12,True
0.0,0.0,-2.0420352248333655,0.20186605751975945,0.12,True
0.0,0.0,-1.8849555921538759,0.20186605751975945,0.12,True
0.0,0.0,-1.7278759594743862,0.20186605751975945,0.12,True
0.0,0.0,-1.5707963267948966,0.20186605751975945,0.12,True
0.0,0.0,-1.413716694115407,0.20186605751975945,0.12,True
0.0,0.0,-1.2566370614359172,0.20186605751975945,0.12,True
0.0,0.0,-1.0995574287564276,0.20186605751975945,0.12,True
0.0,0.0,-0.9424777960769379,0.20186605751975945,0.12,True
0.0,0.0,-0.7853981633974483,0.20186605751975945,0.12,True
0.0,0.0,-0.6283185307179586,0.20186605751975945,0.12,True
0.0,0.0,-0.47123889803846897,0.20186605751975945,0.12,True
0.0,0.0,-0.3141592653589793,0.20186605751975945,0.12,True
0.0,0.0,-0.15707963267948966,0.20186605751975945,0.12,True
0.0,0.0,0.0,0.20186605751975945,0.12,True
0.0,0.0,0.15707963267948966,0.20186605751975945,0.12,True
0.0,0.0,0.3141592653589793,0.20186605751975945,0.12,True
0.0,0.0,0.47123889803846897,0.20186605751975945,0.12,True
0.0,0.0,0.6283185307179586,0.20186605751975945,0.12,True
0.0,0.0,0.7853981633974483,0.20186605751975945,0.12,True
0.0,0.0,0.9424777960769379,0.20186605751975945,0.12,True
0.0,0.0,1.0995574287564276,0.20186605751975945,0.12,True
0.0,0.0,1.2566370614359172,0.20186605751975945,0.12,True
0.0,0.0,1.413716694115407,0.20186605751975945,0.12,True
0.0,0.0,1.5707963267948966,0.20186605751975945,0.12,True
0.0,0.0,1.7278759594743862,0.20186605751975945,0.12,True
0.0,0.0,1.8849555921538759,0.20186605751975945,0.12,True
0.0,0.0,2.0420352248333655,0.20186605751975945,0.12,True
0.0,0.0,2.199114857512855,0.20186605751975945,0.12,True
0.0,0.0,2.356194490192345,0.20186605751975945,0.12,True
0.0,0.0,2.5132741228718345,0.20186605751975945,0.12,True
0.0,0.0,2.670353755551324,0.20186605751975945,0.12,True
0.0,0.0,2.827433388230814,0.20186605751975945,0.12,True
0.0,0.0,2.9845130209103035,0.20186605751975945,0.12,True
0.0,0.0,3.141592653589793,0.20186605751975945,0.12,True
0.0,0.1,-3.141592653589793,0.20711800783942386,0.12,True
0.0,0.1,-2.9845130209103035,0.21399631077664794,0.12,True
0.0,0.1,-2.827433388230814,0.20276543829879362,0.12,True
0.0,0.1,-2.670353755551324,0.21887846106006872,0.12,True
0.0,0.1,-2.5132741228718345,0.2114248727300973,0.12,True
0.0,0.1,-2.356194490192345,0.21152981640920301,0.12,True
0.0,0.1,-2.199114857512855,0.22088114314556273,0.12,True
0.0,0.1,-2.0420352248333655,0.2087170738318997,0.12,True
0.0,0.1,-1.8849555921538759,0.20723024996286768,0.12,True
0.0,0.1,-1.7278759594743862,0.2022316526297291,0.12,True
0.0,0.1,-1.5707963267948966,0.20564547292692759,0.12,True
0.0,0.1,-1.413716694115407,0.20688725443998748,0.12,True
0.0,0.1,-1.2566370614359172,0.20081477144700557,0.12,True
0.0,0.1,-1.0995574287564276,0.19681488696798266,0.12,True
0.0,0.1,-0.9424777960769379,0.1985359497351868,0.12,True
0.0,0.1,-0.7853981633974483,0.19840083144333592,0.12,True
0.0,0.1,-0.6283185307179586,0.19802388253405312,0.12,True
0.0,0.1,-0.47123889803846897,0.19105773059051961,0.12,True
0.0,0.1,-0.3141592653589793,0.1965362464014355,0.12,True
0.0,0.1,-0.15707963267948966,0.19601810073620904,0.12,True
0.0,0.1,0.0,0.19379711770045185,0.12,True
0.0,0.1,0.15707963267948966,0.19500965006368748,0.12,True
0.0,0.1,0.3141592653589793,0.19115925846115756,0.12,True
0.0,0.1,0.47123889803846897,0.1833511100785075,0.12,True
0.0,0.1,0.6283185307179586,0.1884521730499688,0.12,True
0.0,0.1,0.7853981633974483,0.1880747279371098,0.12,True
0.0,0.1,0.9424777960769379,0.196126185934212,0.12,True
0.0,0.1,1.0995574287564276,0.1989413402960042,0.12,True
0.0,0.1,1.2566370614359172,0.17999398303535685,0.12,True
0.0,0.1,1.413716694115407,0.18934348526835293,0.12,True
0.0,0.1,1.5707963267948966,0.18475734394452736,0.12,True
0.0,0.1,1.7278759594743862,0.1911007467128081,0.12,True
0.0,0.1,1.8849555921538759,0.1978345615290132,0.12,True
0.0,0.1,2.0420352248333655,0.19013160078235014,0.12,True
0.0,0.1,2.199114857512855,0.18517535249926811,0.12,True
0.0,0.1,2.356194490192345,0.18985231887991846,0.12,True
0.0,0.1,2.5132741228718345,0.20009317198036822,0.12,True
0.0,0.1,2.670353755551324,0.2067904920197727,0.12,True
0.0,0.1,2.827433388230814,0.19625901654878442,0.12,True
0.0,0.1,2.9845130209103035,0.2003163716005105,0.12,True
0.0,0.1,3.141592653589793,0.20717477085943922,0.12,True
0.0,0.2,-3.141592653589793,0.08667798050481541,0.12,True
0.0,0.2,-2.9845130209103035,0.09303929737364008,0.12,True
0.0,0.2,-2.827433388230814,0.1072957525081493,0.12,True
