step,sim_time,real_time,base_x,base_y,base_z,base_pitch,front_joint_pos,front_joint_vel,front_joint_torque,back_joint_pos,back_joint_vel,back_joint_torque,fore_leg_pos,fore_leg_vel,fore_leg_torque,hind_leg_pos,hind_leg_vel,hind_leg_torque,fore_leg_2_joint_pos,fore_leg_2_joint_vel,fore_leg_2_joint_torque,fore_leg_3_joint_pos,fore_leg_3_joint_vel,fore_leg_3_joint_torque,hind_leg_2_joint_pos,hind_leg_2_joint_vel,hind_leg_2_joint_torque,hind_leg_3_joint_pos,hind_leg_3_joint_vel,hind_leg_3_joint_torque
673,0.5606089999999899,1.572105884552002,-0.10821654811352473,-0.03233381264875718,0.0027837305438011594,-0.08872059798247169,-0.4170379591387232,-1.4991503643732926,0.5527263133961516,-0.4123285304390096,-1.7057912935552904,0.711450719960442,-0.6918909203572967,-5.501055434589484,0.39156190497201804,-0.031767443329415966,1.6149658459360885,-0.6917141036474834,-1.394944332567312,-2.7511732155899757,0.1864463015954212,-1.3965418086674692,-2.7419314382425064,0.1934582350831202,-1.078119625896374,2.1088330837870397,-0.08360278880153116,-1.0852789862983587,2.4352989036832833,-0.31698240586109616
674,0.5614419999999899,1.572105884552002,-0.10775989949683842,-0.03244712811789568,0.0023580013460178717,-0.0856225309530774,-0.4177641567957912,-0.8717859028427025,-0.07578682898409594,-0.4130733286768359,-0.8941155316042033,-0.10119887716472076,-0.6960794242541659,-5.0282159626281,-0.08178192678985674,-0.03112108336236854,0.7759423373918687,0.1484216006362208,-1.3970242559713733,-2.4969068476123764,-0.06821522949891357,-1.3986262992115348,-2.5023896087222157,-0.04642903235324436,-1.0764718470135413,1.9781259097629464,0.04772684944108918,-1.0835826881697028,2.0363723033085175,0.08237317691282398
675,0.5622749999999899,1.572105884552002,-0.10730408597892947,-0.032560957997716244,0.0019332996537936846,-0.08249129184573148,-0.4185840924580103,-0.9843165212714142,0.03653248864646885,-0.4140368417323946,-1.1566783380056505,0.16257724223997405,-0.7003567982177465,-5.13490271738368,0.025289168832346665,-0.030178797875323883,1.1311950624785798,-0.20867818391097814,-1.3991763543965874,-2.5835515308694155,0.01875604085291993,-1.400760640213817,-2.562234096377185,0.013568521967820324,-1.074866500752849,1.9271863873856176,0.09971316225834714,-1.0817597023581424,2.1884583572152674,-0.07055077142381627
676,0.5631079999999898,1.572105884552002,-0.10684976263049106,-0.03267390765910616,0.0015025203704453326,-0.07925363365574412,-0.4194091083721679,-0.9904152630943173,0.045634114576797224,-0.41505408458805526,-1.221179898752333,0.2319938775225805,-0.7046175193830395,-5.1149113628967395,0.007998704581703153,-0.02919451998830996,1.1816061068594514,-0.26420420700569264,-1.4013035177724398,-2.5536174980221005,-0.009859528902560033,-1.4028832777911497,-2.54818436654575,0.0007962544077195766,-1.0733247087282283,1.8508907858593477,0.17644704623487395,-1.0799227396516962,2.2052373426726404,-0.0895773551688217
677,0.5639409999999898,1.572105884552002,-0.10639905362261001,-0.032785785786276604,0.0010681920323122663,-0.07582346164929689,-0.4201956337319695,-0.9442081150079467,0.003215604654516646,-0.41584963809029135,-0.9550462211717907,-0.030270559361107452,-0.7088727104742343,-5.1082726184811,0.004924451642231098,-0.028475975009861747,0.8625990137433535,0.05129129087019059,-1.403439600309756,-2.5643247746893576,0.0027147379323797516,-1.4050058735383666,-2.548134150320259,0.0024824928716999928,-1.0716028635240438,2.067041061445931,-0.04152585917217655,-1.0781788136059092,2.0935486744142793,0.020324121943833706
678,0.5647739999999898,1.5786147117614746,-0.10594837052067416,-0.03289782659515301,0.0006288485800200194,-0.07235667312907969,-0.42097706248968264,-0.9380897451538303,0.5211280625753111,-0.4166724801766215,-0.9878056258465028,0.5271019474614894,-0.7131230212628954,-5.102413911958154,0.4109823139306028,-0.027705156357482257,0.9253525238649344,-0.4839168232226983,-1.405572488150008,-2.5604896041441916,0.2048637044458892,-1.40712585892628,-2.5450004656823473,0.20524170123081742,-1.0699238028022457,2.015679137812671,-0.19617226501040896,-1.0764135531616148,2.1191601972321124,-0.21615880917990737
679,0.5656069999999898,1.5786147117614746,-0.10549776947106432,-0.033009843280082156,0.0001824856894517229,-0.06889648238744474,-0.4212615974304346,-0.3415785603264848,-0.07661438827844069,-0.41699510086738173,-0.3872997488117892,-0.07426401699112906,-0.7169572664529513,-4.602935402227963,-0.08914116333480804,-0.027423565941049978,0.33804371720561877,0.10424993381656192,-1.4074746701615302,-2.283531826557199,-0.07256608823135924,-1.409033322739743,-2.289872525165452,-0.05030110393414633,-1.0684675042389187,1.7482575790240622,0.07208213036630484,-1.0748748995124906,1.847123228240263,0.05614369263286645
680,0.5664399999999897,1.5786147117614746,-0.10504790445318422,-0.03312226421075243,-0.0002642267665703909,-0.06543307178092343,-0.4216482984486318,-0.46422691260162197,0.04582435874474189,-0.417560389496251,-0.6786178017638822,0.2186206279241497,-0.7208901027376534,-4.721292058465841,0.02955643631431082,-0.026824100489843038,0.7196464000083302,-0.2796735489539516,-1.40945276685105,-2.3746658937812626,0.018855110682422183,-1.410995219452555,-2.3552181426315784,0.015173977877406486,-1.0670688241346693,1.6790877602032213,0.14266097036602776,-1.0732040514371028,2.00582001847275,-0.10360950904133381
681,0.5672729999999897,1.5786147117614746,-0.10460086008166655,-0.03323354499964198,-0.0007170159038234309,-0.06182957889299637,-0.42204152006662565,-0.47205476349805603,0.0566993986653444,-0.4181797911060744,-0.7435793635334501,0.28888193779366544,-0.7248044280670914,-4.69907002333492,0.010124642261666983,-0.02618755720306057,0.764157607181836,-0.3297486246540262,-1.4114045280247194,-2.343050628654881,-0.011418877570884778,-1.4129444136154854,-2.339968983109572,0.0012439450183863165,-1.0657320057376782,1.604824005991679,0.217827616740645,-1.0715293215219395,2.010480090232208,-0.11050353231197785
682,0.5681059999999897,1.5786147117614746,-0.10415840563844916,-0.033343598540867714,-0.0011724865974215243,-0.05798427539643624,-0.42243031315510443,-0.466738401535153,0.05557905754486214,-0.4187747169225471,-0.7141966584305915,0.2657475037273116,-0.7287210897457432,-4.70187476428785,0.016727812913925,-0.025576047435996303,0.7341053626221693,-0.3060836667707334,-1.413362138109011,-2.3500721300017053,-0.002505086752450314,-1.4148957840518883,-2.3425815563061048,0.005689627357105653,-1.0643703888146128,1.6345941453366049,0.18829191847058802,-1.069861430318635,2.0022703521063985,-0.10488504892336015
683,0.5689389999999896,1.5786147117614746,-0.10372034477963522,-0.03345258664569788,-0.0016302582299708396,-0.05389544150109253,-0.42277152699422327,-0.409620455124679,0.5285565365491237,-0.4191156355122705,-0.4092660140737341,0.49097250079069565,-0.7326235392443313,-4.684813323635165,0.43780435466053813,-0.025272482210897063,0.3644240397349822,-0.41342489702486324,-1.4153204869232043,-2.350958960616419,0.2175711966442222,-1.4168420584612065,-2.3364638767325796,0.21850986626500646,-1.0628173270017998,1.864419943352973,-0.22871351712270238,-1.0683025312392256,1.8714274662777584,-0.16334806037577754
684,0.5697719999999896,1.584651231765747,-0.10328223928781097,-0.033561773401529445,-0.0020927645019152195,-0.04976554402487868,-0.4226072332711194,0.197231360268791,-0.07963012611775222,-0.41899005967994235,0.15075129931350073,-0.07000155804804276,-0.7360818032457789,-4.151577432710148,-0.09621708333719337,-0.02538615306390822,-0.1364596074563727,0.08832326969087208,-1.417034276106118,-2.057369967483628,-0.07656371603073664,-1.41856179004467,-2.0645037016369185,-0.05393358821786354,-1.0615200706493377,1.5573305551765095,0.07925391783466429,-1.0669144071855248,1.6664154306132202,0.04187039204760623
685,0.5706049999999896,1.584651231765747,-0.1028447423885023,-0.0336713598733256,-0.002555805441789905,-0.045641880227364505,-0.4225173825828828,0.10786397147249427,0.00914684575381114,-0.418929071459542,0.07321515054061346,0.007223721392618829,-0.7396396402300268,-4.271112826228014,0.023528492935961154,-0.02540873590016389,-0.02711024760584671,-0.021072450802828407,-1.4188312392366027,-2.1572186440390464,0.023570780458222806,-1.42033803799158,-2.132350476482459,0.013995070874930793,-1.0601365283199358,1.6609151613469288,-0.024315501324251088,-1.065482038814018,1.7195298577512927,-0.01148006150967995
686,0.5714379999999896,1.584651231765747,-0.1024071348910064,-0.03378089670199943,-0.0030266061429345945,-0.041516515045745835,-0.4224501827692059,0.0806720452304115,0.03917469488907794,-0.41904922174679304,-0.1442380399172445,0.2293778954329153,-0.7431805412782775,-4.250781570529054,0.0058054036730628145,-0.025221658984774922,0.22458213131929025,-0.27778852148872607,-1.420599098264418,-2.1222797452764857,-0.010089734960072594,-1.42210145441847,-2.1169464908645272,-0.00017189603696365907,-1.0589276650691046,1.4512163875524604,0.18613967826672217,-1.063980061870071,1.8030935701646105,-0.09699530258913303
687,0.5722709999999895,1.584651231765747,-0.10197288704766402,-0.033889416359629165,-0.0035023922311787753,-0.03724326067796875,-0.4223943534093,0.06702204070333787,0.0569826423292266,-0.41920716653523343,-0.18960958996446664,0.28103693001122254,-0.746727862395986,-4.258488736744878,0.017154413305645377,-0.02499924292008629,0.26700608005838283,-0.32667737184811635,-1.4223716155987078,-2.127871949927537,-0.002687851088719828,-1.4238683575595779,-2.1211322222183466,0.005770375529158933,-1.0577303409903662,1.437363840022101,0.20048430070121426,-1.0624668550086143,1.816574863693467,-0.11292537452039819
688,0.5731039999999895,1.584651231765747,-0.10154317098033741,-0.03399683772538096,-0.0039809644093364675,-0.032732832618925435,-0.42228975667476265,0.12556630796801188,0.5312979064763499,-0.41909645522569833,0.13290673413577492,0.49141610027912097,-0.7502607311537935,-4.241138964955066,0.4278901158189645,-0.02510541864602997,-0.12746185587476766,-0.41180522247171825,-1.4241449274358324,-2.1288257348435558,0.21236654111427478,-1.4256301128035622,-2.1149522736907547,0.21355287396532496,-1.0563292502932804,1.6819816291546075,-0.21198095414130114,-1.0610710197229425,1.6756726118509828,-0.1418896719603977
689,0.5739369999999895,1.584651231765747,-0.10111331555294162,-0.03410447541324197,-0.004464162402946852,-0.028178854719775107,-0.4216764508406874,0.7362615054925008,-0.08081411287675766,-0.41851878805791115,0.6934779925416484,-0.07022379315794314,-0.7533598522778342,-3.7204335222576317,-0.09365548339839025,-0.02562682009300983,-0.6259321092195191,0.08763830436942045,-1.4256793117553948,-1.8419979826678101,-0.0750328619884435,-1.427170557379195,-1.8492732000393508,-0.05263424512852555,-1.0551662830084048,1.3961191895266432,0.07471712832942345,-1.0598230286752441,1.4981885326511541,0.03579778697460845
690,0.5747699999999895,1.590651035308838,-0.10068390618347071,-0.03421252245685083,-0.004947861304405217,-0.02363150360129902,-0.4211740232343636,0.6031543893442873,0.05198496372035177,-0.4182170895435093,0.36218309051845854,0.2627621603679092,-0.7565639618403021,-3.846470062986678,0.03259078519500824,-0.025795306125355855,-0.2022641444730175,-0.33858554102703237,-1.4272913780876362,-1.9352537001698078,0.01842802471337257,-1.4287682328363946,-1.9179777397352566,0.016134557940600924,-1.0540872801504169,1.295321558208886,0.1771900467588161,-1.0584410077250506,1.6590887757426587,-0.12623937540667307
691,0.5756029999999894,1.590651035308838,-0.1002588278863647,-0.03432097742503661,-0.00543781189160573,-0.018930526089356695,-0.42067712795273055,0.596512943136909,0.0615619815786862,-0.4179627027464396,0.3053863110080405,0.3249120220050379,-0.7597484222193229,-3.822881607468057,0.011522137647309139,-0.02593426536372429,-0.1668178131673883,-0.37975224702872534,-1.4288764425909988,-1.9028385394510237,-0.012798677830976768,-1.4303526394106627,-1.9020487086051932,0.0013901315096822575,-1.0530620772825894,1.2307357356873676,0.24308715464369346,-1.0570535109610792,1.6656623817183476,-0.1349260029548982
692,0.5764359999999894,1.590651035308838,-0.09984001384275622,-0.0344304273864235,-0.005930473689937025,-0.013976814618752203,-0.4201737713424432,0.6042696402008602,0.05789233944586725,-0.4176724038139017,0.3484981182928171,0.28801051063940913,-0.7629352713082476,-3.825749206392056,0.017889503857646094,-0.026112470709649636,-0.2139319879055799,-0.3390603839284398,-1.430467957545135,-1.9105821778344192,-0.0033240325355610167,-1.4319393692711087,-1.9048377676421482,0.005864966641095037,-1.0520040612671404,1.2701272694465648,0.20433472770781536,-1.0556793311413697,1.6496756539130284,-0.1212705520777726
693,0.5772689999999894,1.590651035308838,-0.09942693050160116,-0.03454089301058672,-0.006425583052473552,-0.008777990903234745,-0.4196204226066583,0.6642841966204932,0.5302025543821138,-0.41710651038303814,0.6793438545781237,0.48946049357884613,-0.7661071670299302,-3.807797985213246,0.4189720886117845,-0.026631580793595632,-0.6231813732845105,-0.40864948774699844,-1.432060721937793,-1.9120821040313196,0.20776471227609572,-1.4335208706964329,-1.898561134842946,0.2090211879828625,-1.0507385867726156,1.519177064255503,-0.19573622498520682,-1.0544312888339833,1.4982500688912066,-0.1237082594080825
694,0.5781019999999893,1.590651035308838,-0.09901360262784029,-0.03465158706909668,-0.006925274080964147,-0.0035347724052649052,-0.4185586350929471,1.27465487840486,-0.08166538150535951,-0.41607519397454684,1.2380749201576446,-0.0704704508410603,-0.7688547425805105,-3.2984100247062003,-0.09130883999236716,-0.027562264592637345,-1.1172674658363884,0.08653907769813694,-1.4334194709438197,-1.6311512677392732,-0.07376277658502439,-1.4348858194063947,-1.6385938895100391,-0.051478092760425476,-1.0496940305268887,1.2539690825052587,0.07024546128557763,-1.053311649702021,1.3441046001947736,0.030651339237629083
695,0.5789349999999893,1.590651035308838,-0.09860052186542662,-0.03476271531638457,-0.007425475637896008,0.0017014221448140524,-0.4176007077382109,1.1499728148093864,0.04255802957675747,-0.41527784031938625,0.9572072691003483,0.21153694890915709,-0.77170345046736,-3.4198173911759007,0.030216881742920254,-0.028191615807963685,-0.7555236678587536,-0.277115573223394,-1.4348550422774038,-1.7233749502810207,0.018632476663225095,-1.4363063300652568,-1.705294908597904,0.015246510406058178,-1.0487055583257026,1.1866412979425156,0.13890779081426818,-1.0520810336059914,1.4773302473344927,-0.10346994759348394
696,0.5797679999999893,1.5972344875335693,-0.09819094578851918,-0.03487421969550105,-0.007932285376924277,0.007058186420887997,-0.4166055392961087,1.1946800025236208,0.00017711302935563555,-0.4142780870274362,1.200184023949673,-0.029166691687888546,-0.774523428367189,-3.385327610839182,-0.0017897384090774793,-0.029100296102831078,-1.090852694918838,0.05625169452136148,-1.4362687168249424,-1.6970882923631678,-0.006375421933159764,-1.4377113932401702,-1.6867505101000932,-0.002103039803492912,-1.0475770555639887,1.3547452121413557,-0.030079836877303867,-1.0509582700002222,1.3478554691104998,0.0253835822495192
697,0.5806009999999893,1.5972344875335693,-0.09778111202150848,-0.03498590963315771,-0.00844426214617639,0.012447266266934048,-0.4156327474752369,1.1678173119709907,0.030806219849738303,-0.4134597690856661,0.9823744799160433,0.19394670953417847,-0.777351918091571,-3.3955458876133955,0.012018553396665244,-0.029755344725954747,-0.7863728969071648,-0.2538219206711284,-1.4376857559631493,-1.7011274168151191,-0.0005129838547872634,-1.4391202108193504,-1.6912575980555082,0.004147188065554586,-1.0466016824614621,1.1709160894676134,0.15408174847809208,-1.0497359665657697,1.4673510617677135,-0.09603845355368645
698,0.5814339999999892,1.6607558727264404,-0.09737459075091535,-0.035097968666027074,-0.00896218654656667,0.017938817465461134,-0.4146335466742026,1.1995207695489671,0.5276607240879042,-0.41245567971272135,1.2053894032950423,0.49943811650015546,-0.7801705772447437,-3.3837444815998476,0.4447462385296084,-0.03066576322851693,-1.0929393788261494,-0.42327734764202835,-1.4391015547357182,-1.6996383824355863,0.2203448909785366,-1.4405252470083463,-1.68671811404067,0.22177961251547496,-1.0454696384894155,1.3589963650019472,-0.17125597485755506,-1.0486137165497926,1.3472389147385195,-0.11057731396935644
699,0.5822669999999892,1.6607558727264404,-0.09696779355212509,-0.03521020383883444,-0.009485471895768803,0.0234616729136395,-0.4131289260511775,1.8062672545318907,-0.0806376326487993,-0.41097672496613796,1.7754558782513747,-0.07193086931587289,-0.7825380120463817,-2.8420585853998257,-0.09796019186632265,-0.03200225221441345,-1.604428554497618,0.08943241447635202,-1.4402695427525176,-1.4021464787508124,-0.07781421029389102,-1.441700252109977,-1.410570350096922,-0.054963136290134385,-1.0445329925649884,1.1244248792643627,0.0640352453426758,-1.0476056948327226,1.2101101045259286,0.026767870271069416
700,0.5830999999999892,1.6607558727264404,-0.09656099724855756,-0.03532293861255182,-0.010009193787859243,0.028978958788212685,-0.4117323884553175,1.676515721320557,0.04864285908040589,-0.40976783655228555,1.4512465952610332,0.25367656614208245,-0.785014973925348,-2.9735436722284687,0.0335996315396927,-0.032990109463981426,-1.1859030607058576,-0.33135881023178204,-1.4415179785467798,-1.498722442091354,0.018899033233624296,-1.4429348083311557,-1.4820602895302282,0.016527329476790698,-1.0436864090510567,1.0163067394138312,0.17377374376080734,-1.0464740858868724,1.3584741246699643,-0.12261564813293502
701,0.5839329999999892,1.6607558727264404,-0.09615844394374207,-0.0354360838573911,-0.010539274957525723,0.03463882566207427,-0.4103421690882245,1.6689308128367257,0.05892738749135673,-0.40860924513654934,1.390866045301555,0.3190667383738067,-0.7874711624359697,-2.948605655008049,0.011306821120050436,-0.03394451192484863,-1.1457412495404602,-0.37691539764205784,-1.4427387105261174,-1.4654645610295682,-0.013109646293147481,-1.4441555125140286,-1.4654311919242222,0.0011492710649725346,-1.0428933792052713,0.9520166215911173,0.23950157978923137,-1.0453327690306031,1.370128278834577,-0.1361470383573229
702,0.5847659999999891,1.6617541313171387,-0.09576195717151176,-0.03555017650138918,-0.01107219849229565,0.040539323749985465,-0.4089011773150035,1.7298820806975055,0.0013771513414659875,-0.4071451649631299,1.7575992478024443,-0.04450219642634812,-0.7899198697246386,-2.939624596241174,0.005977170127821951,-0.03527746533390542,-1.600184164533959,0.07483089749831123,-1.4439707303143323,-1.4790153519986953,0.0023436754660628445,-1.4453760187263571,-1.4651935322070793,0.0027011506979417454,-1.0418567957995153,1.2443978460454568,-0.054156908379491275,-1.044333048075819,1.2001452038224574,0.033078783463701855
703,0.5855989999999891,1.6617541313171387,-0.09536496493332833,-0.03566458281511241,-0.011609525099264323,0.046489223744453405,-0.40745434479627646,1.7368937799843827,0.5159091527363953,-0.40572024528999956,1.7105878428935803,0.5244363691561502,-0.7923631646674011,-2.933127182187835,0.4663684089672284,-0.036533543514502095,-1.5078969755062164,-0.4869301308513425,-1.4451993101443952,-1.4748857503754988,0.23170413345264684,-1.446593604115752,-1.4616871421309086,0.23258931803248828,-1.0408760764302882,1.1773341767432186,-0.10757457115882851,-1.0432984902500335,1.2419661774137059,-0.13669473181120306
704,0.5864319999999891,1.6617541313171387,-0.09496782859148095,-0.03577900626383852,-0.012154004522474199,0.05242814260592019,-0.4055860199857102,2.242886927450487,0.009043706607727797,-0.4042217962480189,1.7988583937342584,0.4389863973305942,-0.7943484927016407,-2.38334697987943,-0.08439417811082306,-0.03775242308854435,-1.463240785164776,-0.5354236793960578,-1.4461601733251248,-1.1534972157619285,-0.09049343644569352,-1.4475738184175317,-1.1767278532769814,-0.05298335057681536,-1.0403578257164303,0.6221497165161587,0.4515159522728287,-1.0422123575904478,1.3038807438003202,-0.20023066843692838
705,0.587264999999989,1.6617541313171387,-0.09457858903643371,-0.03589227269497981,-0.012695168533410963,0.05868123731493985,-0.40371903178190494,2.2412823575093257,0.009789343953935936,-0.40230353190698387,2.3028383445798974,-0.0663711274904667,-0.7964268221829136,-2.4949933748774393,0.027199846587873555,-0.03950845778173729,-2.1080848657778386,0.11095459420523662,-1.4472156796582225,-1.2671144454953858,0.02326118952667433,-1.4486110046999734,-1.245121587564885,0.015366723762331835,-1.0393754061094587,1.179375278477493,-0.10644523541504558,-1.0413345310253233,1.053813403510944,0.0502983625579454
706,0.588097999999989,1.6617541313171387,-0.094188512801162,-0.03600596992665548,-0.013240274981967537,0.06501688575062074,-0.40186971294449,2.220070633151189,0.03335798694777958,-0.40063990585227616,1.9971501256995081,0.24352550954310137,-0.7984848469281022,-2.470617941402783,0.005453683187147895,-0.040908544471830705,-1.6807763386475578,-0.3211146993338855,-1.4482416520504646,-1.2316595345042578,-0.010909357171678513,-1.4496337165545876,-1.2277453236664535,-0.0007557470207073536,-1.0386568718151583,0.8625861876355367,0.21159514078637764,-1.0403152197731733,1.2236629677670054,-0.12116811608376965
707,0.588930999999989,1.6617541313171387,-0.0938019720524004,-0.03611882648771452,-0.013790932219156818,0.07147864971402214,-0.399992088062826,2.2540514785882038,0.0026453174769477394,-0.3987430116564825,2.277183908515748,-0.03343804125088867,-0.8005408034528106,-2.468135083683676,0.006713028082245165,-0.042631301955369204,-2.068136234740097,0.06363615893464768,-1.4492768424826683,-1.2427256088880794,0.00210005497090604,-1.45065791174221,-1.229526035561137,0.002860341111240894,-1.0377225970874162,1.121578304612317,-0.04855929312450935,-1.0394220816896387,1.0721945780728803,0.02968424946951509
708,0.589763999999989,1.665759563446045,-0.09341487737105943,-0.036231960770061175,-0.014346655867804614,0.07798015062007282,-0.39921531512611635,0.9325005242612803,1.8466932961180063,-0.39791976961335673,0.9882857660573692,1.777562718532931,-0.802793092122621,-2.703827934946302,0.7305006566107644,-0.043527366131783214,-1.0757072946146566,-1.397106773177732,-1.451124672413488,-2.218283230275817,1.2289159479742044,-1.4528294216955897,-2.606854685929928,1.6346676395303257,-1.037382033668028,0.4088396391214951,0.5599337603690212,-1.0383029461762234,1.343500016104801,-0.35549354501404784
709,0.5905969999999889,1.665759563446045,-0.09308852706069574,-0.03626307220393385,-0.014788398463986125,0.08279170691152245,-0.39761009055788904,1.9270402979919719,0.858145701487865,-0.3957348769990243,2.6229203053210006,0.14311842710616207,-0.804826556586102,-2.4411338097011996,0.4713238133675921,-0.04577491617697625,-2.698139309955627,0.22796412995577733,-1.4518711088233662,-0.8960821247035964,-0.0942293600625086,-1.454211989717476,-1.6597455244731387,0.6929775826534408,-1.0365230023906506,1.0312500328658052,-0.06288651580574767,-1.0375435694787871,0.9116166835969146,0.07711137721398142
710,0.5914299999999889,1.665759563446045,-0.09279311960349815,-0.03625078593393098,-0.015142142133456209,0.08588730320731007,-0.3963652329387481,1.4944269137346424,1.300354934336608,-0.39462625859390005,1.3308744359234768,1.4461172864326293,-0.8071432946805484,-2.781198192612636,0.81773821459061,-0.04681494841959163,-1.2485381063810062,-1.2310733638520808,-1.452606915467933,-0.8833213020009371,-0.10804068288277324,-1.455779223152533,-1.8814326951466083,0.9219305120385224,-1.0364727217431897,0.06036092132164572,0.9156802196071167,-1.0366065772494946,1.1248406113956149,-0.1371671161831406
711,0.5922629999999889,1.665759563446045,-0.09251836716158977,-0.03622250462534652,-0.01541473601982922,0.08840653457210589,-0.3951573980187414,1.4499818967667695,1.3577190780287047,-0.39375867972716,1.041511244585918,1.7517972607444032,-0.8092242092572042,-2.4980967306792,0.5415999324426728,-0.04762765081805307,-0.9756331314062908,-1.5183459509243504,-1.4535715505212938,-1.158025274142632,0.1693867857630773,-1.4575931839469394,-2.1776240028888023,1.2293403815428017,-1.0365212016534566,-0.05819917198908543,1.0423194118996137,-1.035458976392669,1.377672097029496,-0.3937540396595004
712,0.5930959999999889,1.665759563446045,-0.09229521217374873,-0.03616328640051254,-0.015579919812602525,0.09042622736630179,-0.39383744656705266,1.5845755722553805,1.236095340644299,-0.39280351734518254,1.1466535197808803,1.6632680475913784,-0.8113884896012397,-2.598175683115767,0.6506549798136205,-0.048454632720275594,-0.992775392824156,-1.5164833956834194,-1.4543400804340523,-0.9226049372851467,-0.06468147162004201,-1.4591626250862375,-1.884083000357907,0.9451623059414833,-1.0365511051297256,-0.03589853093523797,1.0276794880310822,-1.0343076815491774,1.3821066548518781,-0.40221702775548407
713,0.5939289999999888,1.6717536449432373,-0.0921170641178337,-0.03608213276544117,-0.01565193569807599,0.09219572473578647,-0.3924452132403347,1.6713485314741334,1.6567709219402889,-0.39171151296809514,1.3109296243546278,2.0094961147034143,-0.8136102634662367,-2.6671955162029297,1.2275036493962561,-0.04937456925580451,-1.1043655888702462,-1.8649711553717547,-1.4549805501509852,-0.7688712088030485,0.03079756313506843,-1.4605881972617736,-1.711371159106935,1.0294852872829146,-1.0365017997661552,0.05919011232929733,0.8411704074445792,-1.0331544543726232,1.3844263824178802,-0.5083250291167113
714,0.5947619999999888,1.6717536449432373,-0.0919708008984925,-0.03598694135013694,-0.015650156491100003,0.09384076454234805,-0.39078284839967903,1.995636063212133,1.342029194416825,-0.3902970097761457,1.6980830635648165,1.6343623294354428,-0.815633513560358,-2.4288716616102004,0.9967455872387658,-0.05054656460873042,-1.406957206393649,-1.574209109518252,-1.455024692313329,-0.0529917915290814,-0.6909736521686788,-1.4618481815516615,-1.5125861823384044,0.836968668949859,-1.0366843311619975,-0.21912532514098465,1.128672841295913,-1.03201843189268,1.3637724849258683,-0.4915468382628162
715,0.5955949999999888,1.6717536449432373,-0.09184890887625241,-0.03588299533248924,-0.015579559838951164,0.09542123707299084,-0.38906207731799775,2.0657515986569774,1.2808754007762608,-0.38873495882098474,1.875211230685388,1.4677783386249739,-0.817734797994984,-2.5225503416879977,1.0987704031568513,-0.05183662823137981,-1.5486958255094692,-1.4431193793750974,-1.455099093406177,-0.08931703823282125,-0.6602376141896756,-1.4630550364515815,-1.4488054020648349,0.7789249532120852,-1.0366633230014946,0.02521988055571306,0.8914792364168118,-1.0309155857548156,1.3239449434146546,-0.4552632399689326
716,0.5964279999999887,1.6727540493011475,-0.0917433032707697,-0.03577529265718343,-0.015459972706798926,0.09700238819263854,-0.38726491462381485,2.1574582163059692,1.2002164674144977,-0.3870353328713289,2.0403672865016067,1.3146409339113052,-0.8197872989484997,-2.4639867389143557,1.0511033719686873,-0.053264550449780824,-1.7141923390168277,-1.2894582245315007,-1.4551338344732094,-0.04170596282423819,-0.7123153928675378,-1.4642161390799957,-1.3938807063794918,0.7307988171505773,-1.0365813497369405,0.09840728037703582,0.8243086822180764,-1.0298517453542244,1.2771193284408617,-0.4121262668524487
717,0.5972609999999887,1.6727540493011475,-0.09165003565431783,-0.03566553423032454,-0.015300244117906453,0.09856147331561249,-0.3853910511687258,2.249535960491058,1.1195615797869651,-0.38520939649959324,2.192000446261282,1.174905647651864,-0.821798736151039,-2.414690519254978,1.0135107789006623,-0.05482243486059705,-1.870209376730157,-1.145004958753341,-1.4551914160714725,-0.06912556814296991,-0.6885252510969776,-1.4653171880836695,-1.3217875194162139,0.6655124527393406,-1.0364114499988288,0.20396127024204969,0.7236818195010071,-1.0288329785096595,1.223009417244797,-0.36146858401010806
718,0.5980939999999887,1.6727540493011475,-0.09156539713021496,-0.03555593300294867,-0.015106320927642374,0.1000777738974033,-0.383433706062644,2.3497540289097274,1.5091678644236106,-0.38327508308422736,2.3221049404152043,1.53491313842009,-0.8237573657410618,-2.3512960264378915,1.472211773156255,-0.05647968172976313,-1.9894920398152265,-1.467635881696139,-1.4552467081569018,-0.06637705333648664,-0.43947112789134873,-1.4663761694894113,-1.2712862013706803,0.8768374947969019,-1.0361795958512916,0.27833631156919586,0.5653120930925435,-1.0278411093678603,1.1907192578622035,-0.42228701441573246
719,0.5989269999999887,1.677757978439331,-0.09148713366096516,-0.03544811267252972,-0.014885016068803186,0.10156425758905956,-0.38122635466863825,2.649881625457043,1.2171282450446836,-0.3810664424002292,2.651429392554852,1.2136595166580517,-0.8254277602116912,-2.005275474945125,1.134484420935741,-0.05837293851644085,-2.272817270921635,-1.192520698766285,-1.4548106460604089,0.5234839093552894,-1.0378979910788564,-1.4673280991255688,-1.142772672457946,0.753639594761046,-1.0361818586423777,-0.0027164358776981534,0.8530135929793614,-1.026872331612968,1.1629985052729193,-0.3975185992834489
