a_legH_hip,a_legH_knee,phase_lag,avg_velocity,max_height,success
0.0,0.0,-3.141592653589793,0.20504140454197944,0.12,True
0.0,0.0,-2.9845130209103035,0.20504140454197944,0.12,True
0.0,0.0,-2.827433388230814,0.20504140454197944,0.12,True
0.0,0.0,-2.670353755551324,0.20504140454197944,0.12,True
0.0,0.0,-2.5132741228718345,0.20504140454197944,0.12,True
0.0,0.0,-2.356194490192345,0.20504140454197944,0.12,True
0.0,0.0,-2.199114857512855,0.20504140454197944,0.12,True
0.0,0.0,-2.0420352248333655,0.20504140454197944,0.12,True
0.0,0.0,-1.8849555921538759,0.20504140454197944,0.12,True
0.0,0.0,-1.7278759594743862,0.20504140454197944,0.12,True
0.0,0.0,-1.5707963267948966,0.20504140454197944,0.12,True
0.0,0.0,-1.413716694115407,0.20504140454197944,0.12,True
0.0,0.0,-1.2566370614359172,0.20504140454197944,0.12,True
0.0,0.0,-1.0995574287564276,0.20504140454197944,0.12,True
0.0,0.0,-0.9424777960769379,0.20504140454197944,0.12,True
0.0,0.0,-0.7853981633974483,0.20504140454197944,0.12,True
0.0,0.0,-0.6283185307179586,0.20504140454197944,0.12,True
0.0,0.0,-0.47123889803846897,0.20504140454197944,0.12,True
0.0,0.0,-0.3141592653589793,0.20504140454197944,0.12,True
0.0,0.0,-0.15707963267948966,0.20504140454197944,0.12,True
0.0,0.0,0.0,0.20504140454197944,0.12,True
0.0,0.0,0.15707963267948966,0.20504140454197944,0.12,True
0.0,0.0,0.3141592653589793,0.20504140454197944,0.12,True
0.0,0.0,0.47123889803846897,0.20504140454197944,0.12,True
0.0,0.0,0.6283185307179586,0.20504140454197944,0.12,True
0.0,0.0,0.7853981633974483,0.20504140454197944,0.12,True
0.0,0.0,0.9424777960769379,0.20504140454197944,0.12,True
0.0,0.0,1.0995574287564276,0.20504140454197944,0.12,True
0.0,0.0,1.2566370614359172,0.20504140454197944,0.12,True
0.0,0.0,1.413716694115407,0.20504140454197944,0.12,True
0.0,0.0,1.5707963267948966,0.20504140454197944,0.12,True
0.0,0.0,1.7278759594743862,0.20504140454197944,0.12,True
0.0,0.0,1.8849555921538759,0.20504140454197944,0.12,True
0.0,0.0,2.0420352248333655,0.20504140454197944,0.12,True
0.0,0.0,2.199114857512855,0.20504140454197944,0.12,True
0.0,0.0,2.356194490192345,0.20504140454197944,0.12,True
0.0,0.0,2.5132741228718345,0.20504140454197944,0.12,True
0.0,0.0,2.670353755551324,0.20504140454197944,0.12,True
0.0,0.0,2.827433388230814,0.20504140454197944,0.12,True
0.0,0.0,2.9845130209103035,0.20504140454197944,0.12,True
0.0,0.0,3.141592653589793,0.20504140454197944,0.12,True
0.0,0.1,-3.141592653589793,0.08864380029542716,0.12,True
0.0,0.1,-2.9845130209103035,0.18643647528754773,0.12,True
0.0,0.1,-2.827433388230814,0.20334364617378697,0.12,True
0.0,0.1,-2.670353755551324,0.19731905909805642,0.12,True
0.0,0.1,-2.5132741228718345,0.22298668168595254,0.12,True
0.0,0.1,-2.356194490192345,0.20072198531746985,0.12,True
0.0,0.1,-2.199114857512855,0.21706031480768703,0.12,True
0.0,0.1,-2.0420352248333655,0.21312977471176775,0.12,True
0.0,0.1,-1.8849555921538759,0.21018787973692502,0.12,True
0.0,0.1,-1.7278759594743862,0.20859648036542805,0.12,True
0.0,0.1,-1.5707963267948966,0.20430934041034762,0.12,True
0.0,0.1,-1.413716694115407,0.2034017541126439,0.12,True
0.0,0.1,-1.2566370614359172,0.20229623220859524,0.12,True
0.0,0.1,-1.0995574287564276,0.20601465248245307,0.12,True
0.0,0.1,-0.9424777960769379,0.19722249472476217,0.12,True
0.0,0.1,-0.7853981633974483,0.1991190127441124,0.12,True
0.0,0.1,-0.6283185307179586,0.19765031129032185,0.12,True
0.0,0.1,-0.47123889803846897,0.19699262807898996,0.12,True
0.0,0.1,-0.3141592653589793,0.193528014343771,0.12,True
0.0,0.1,-0.15707963267948966,0.19312669212520928,0.12,True
0.0,0.1,0.0,0.1897779671773238,0.12,True
0.0,0.1,0.15707963267948966,0.19650825252002657,0.12,True
0.0,0.1,0.3141592653589793,0.1845634637531833,0.12,True
0.0,0.1,0.47123889803846897,0.18850119510831856,0.12,True
0.0,0.1,0.6283185307179586,0.1911419780255165,0.12,True
0.0,0.1,0.7853981633974483,0.18737846209777068,0.12,True
0.0,0.1,0.9424777960769379,0.19592407120117125,0.12,True
0.0,0.1,1.0995574287564276,0.1855533997774253,0.12,True
0.0,0.1,1.2566370614359172,0.18341991438886432,0.12,True
0.0,0.1,1.413716694115407,0.18593896633902063,0.12,True
0.0,0.1,1.5707963267948966,0.1898965048105808,0.12,True
0.0,0.1,1.7278759594743862,0.1856339729813348,0.12,True
0.0,0.1,1.8849555921538759,0.18679479375351618,0.12,True
0.0,0.1,2.0420352248333655,0.1804352854747383,0.12,True
0.0,0.1,2.199114857512855,0.18279852596148685,0.12,True
0.0,0.1,2.356194490192345,0.1649243373075262,0.12,True
0.0,0.1,2.5132741228718345,0.2066992050365871,0.12,True
0.0,0.1,2.670353755551324,0.18802419065765336,0.12,True
0.0,0.1,2.827433388230814,0.21421176664683397,0.12,True
0.0,0.1,2.9845130209103035,0.08026666239422395,0.12,True
0.0,0.1,3.141592653589793,0.08864385006537748,0.12,True
0.0,0.2,-3.141592653589793,0.07732982667129902,0.12,True
0.0,0.2,-2.9845130209103035,0.08077710142159089,0.12,True
0.0,0.2,-2.827433388230814,0.09159522160285404,0.12,True
0.0,0.2,-2.670353755551324,0.10154345873099795,0.12,True
0.0,0.2,-2.5132741228718345,0.10493517175890481,0.12,True
0.0,0.2,-2.356194490192345,0.11361140338207554,0.12,True
0.0,0.2,-2.199114857512855,0.2000307563353998,0.12,True
0.0,0.2,-2.0420352248333655,0.17858028763231473,0.12,True
0.0,0.2,-1.8849555921538759,0.19232275549706074,0.12,True
0.0,0.2,-1.7278759594743862,0.21021698209353243,0.12,True
0.0,0.2,-1.5707963267948966,0.21023714801869037,0.12,True
0.0,0.2,-1.413716694115407,0.2056836579714104,0.12,True
0.0,0.2,-1.2566370614359172,0.2028588039962535,0.12,True
0.0,0.2,-1.0995574287564276,0.19851551333901224,0.12,True
0.0,0.2,-0.9424777960769379,0.19988123882824765,0.12,True
0.0,0.2,-0.7853981633974483,0.1946818651696709,0.12,True
0.0,0.2,-0.6283185307179586,0.18935158288672388,0.12,True
0.0,0.2,-0.47123889803846897,0.18882073023023968,0.12,True
0.0,0.2,-0.3141592653589793,0.18800329254432785,0.12,True
0.0,0.2,-0.15707963267948966,0.1870275712318997,0.12,True
0.0,0.2,0.0,0.1859410529350759,0.12,True
0.0,0.2,0.15707963267948966,0.17898128821215015,0.12,True
0.0,0.2,0.3141592653589793,0.1855316140949168,0.12,True
0.0,0.2,0.47123889803846897,0.1778529872186591,0.12,True
0.0,0.2,0.6283185307179586,0.17692323125020643,0.12,True
0.0,0.2,0.7853981633974483,0.173386577997355,0.12,True
0.0,0.2,0.9424777960769379,0.18094796564725452,0.12,True
0.0,0.2,1.0995574287564276,0.17038842318912098,0.12,True
0.0,0.2,1.2566370614359172,0.1711518939495311,0.12,True
0.0,0.2,1.413716694115407,0.17133032706081341,0.12,True
0.0,0.2,1.5707963267948966,0.1575488955412904,0.12,True
0.0,0.2,1.7278759594743862,0.17068232809028627,0.12,True
