base_time,base_x,joint_time,target_pos_0,actual_pos_0,actual_vel_0,target_pos_1,actual_pos_1,actual_vel_1,target_pos_2,actual_pos_2,actual_vel_2,target_pos_3,actual_pos_3,actual_vel_3,target_pos_4,actual_pos_4,actual_vel_4,target_pos_5,actual_pos_5,actual_vel_5,target_pos_6,actual_pos_6,actual_vel_6,torque_time,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,contact_time,contact_fx,contact_fy,contact_fz,contact_magnitude
4.674999999999896,-0.2130725391358401,,,,,,,,,,,,,,,,,,,,,,,4.674999999999896,-0.05552306982389245,0.2152364037127629,0.09288971921739382,0.12078481618544723,-0.5,0.0793581787278398,0.059379733599678935,4.674999999999896,0.0,0.0,0.0,0.0
4.675999999999896,-0.21290242992117764,,,,,,,,,,,,,,,,,,,,,,,4.675999999999896,0.002767118564912914,-0.02183261729501995,-0.029548117577536726,-0.02829406540673124,-0.5,0.014784555685171574,-0.0008760174907045176,4.675999999999896,0.0,0.0,0.0,0.0
4.676999999999897,-0.21273818213018808,,,,,,,,,,,,,,,,,,,,,,,4.676999999999897,0.024750128727981074,0.11363658822780065,0.10709050181180411,0.09214074348984509,-0.5,0.041068936776874454,0.05482185527030009,4.676999999999897,0.0,0.0,0.0,0.0
4.677999999999897,-0.21258221784307196,,,,,,,,,,,,,,,,,,,,,,,4.677999999999897,0.026213906971337842,0.018799696497432884,-0.023279380505091485,-0.012507509545955212,-0.5,0.038628577946948864,0.011856997218839472,4.677999999999897,0.0,0.0,0.0,0.0
4.678999999999897,-0.21243154214460067,,,,,,,,,,,,,,,,,,,,,,,4.678999999999897,0.022300402441404844,0.08375448391534174,0.09548147923509864,0.07753760993917753,-0.5,0.030249054950424202,0.04360904191986278,4.678999999999897,0.0,0.0,0.0,0.0
4.679999999999898,-0.2122877454688471,,,,,,,,,,,,,,,,,,,,,,,4.679999999999898,-0.0527107885851935,0.1952743190934526,0.07735338314135091,0.0866386082998261,-0.5,0.02245803431053903,0.013842728723552033,4.679999999999898,0.0,0.0,0.0,0.0
4.680999999999898,-0.2121494511122255,,,,,,,,,,,,,,,,,,,,,,,4.680999999999898,-0.0003993862752135688,-0.009848884183312284,-0.014035532195373263,0.0013594102193960206,-0.5,0.04469871022954021,0.03466053744038093,4.680999999999898,0.0,0.0,0.0,0.0
4.681999999999898,-0.21201573817882272,,,,,,,,,,,,,,,,,,,,,,,4.681999999999898,0.017388224691241357,0.10632975685157124,0.09277851339348082,0.0657709678100618,-0.5,0.014237334294192532,0.01300228613632342,4.681999999999898,0.0,0.0,0.0,0.0
4.682999999999899,-0.21189035292116573,,,,,,,,,,,,,,,,,,,,,,,4.682999999999899,0.01187953143753655,0.024335192898402774,-0.011106786617419928,0.010898549308168977,-0.5,0.03200675483782912,0.033734123542759994,4.682999999999899,0.0,0.0,0.0,0.0
4.683999999999899,-0.2117698328508761,,,,,,,,,,,,,,,,,,,,,,,4.683999999999899,0.010838765673526029,0.08183716965267734,0.08344018995876806,0.05658270082958801,-0.5,0.011167335017561768,0.009738187177045849,4.683999999999899,0.0,0.0,0.0,0.0
