base_time,base_x,joint_time,target_pos_0,actual_pos_0,actual_vel_0,target_pos_1,actual_pos_1,actual_vel_1,target_pos_2,actual_pos_2,actual_vel_2,target_pos_3,actual_pos_3,actual_vel_3,target_pos_4,actual_pos_4,actual_vel_4,target_pos_5,actual_pos_5,actual_vel_5,target_pos_6,actual_pos_6,actual_vel_6,torque_time,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,contact_time,contact_fx,contact_fy,contact_fz,contact_magnitude
1.0669999999999933,0.07649801217881856,,,,,,,,,,,,,,,,,,,,,,,1.0669999999999933,-0.19210868665295894,0.5,-0.17721186498818522,0.1956941666150091,-0.012685742603241228,0.01012675400151723,0.00114630155550376,1.0669999999999933,-2.806282966010534,-1.6745993489221689,-7.262114464293503,7.9635302195215125
1.0679999999999932,0.0766616419770446,,,,,,,,,,,,,,,,,,,,,,,1.0679999999999932,-0.1864464591209175,0.5,-0.19035718494032264,0.17768624911634134,-0.010544103228740276,-0.0024607793680198223,-0.005763476598665496,1.0679999999999932,-2.8143298666830034,1.475418866119328,-7.061393360563931,7.743422345553753
1.068999999999993,0.07683330349228057,,,,,,,,,,,,,,,,,,,,,,,1.068999999999993,-0.1833092291436456,0.5,-0.17201995389802194,0.19008207217399822,-0.007587958533983877,0.005864325253740553,0.0015720691995920952,1.068999999999993,-2.754891805841886,1.523202362202282,-6.995439183739602,7.671097944330575
1.069999999999993,0.07701309686418605,,,,,,,,,,,,,,,,,,,,,,,1.069999999999993,-0.26441096063674063,0.5,-0.16962607750217035,0.2003126996132768,-0.03956788593470442,-0.0016216591209867487,-0.004976766082698859,1.069999999999993,-2.806961437910175,-1.558613923853854,-7.134790393780988,7.823908475994292
1.0709999999999928,0.07720019806447473,,,,,,,,,,,,,,,,,,,,,,,1.0709999999999928,-0.20488658034649876,0.5,-0.19249136241682555,0.18012395842995732,-0.009334038422521895,0.018901133540609755,-0.004966883763215024,1.0709999999999928,-2.82991355426251,-1.6235091099868582,-7.250097506303526,7.950352596314052
1.0719999999999927,0.07739756124062262,,,,,,,,,,,,,,,,,,,,,,,1.0719999999999927,-0.18820073473492474,0.5,-0.16048437128584686,0.19247714825058493,-0.018440256912216867,-0.008661388047864071,-0.0010276040520955966,1.0719999999999927,-2.7586194722899964,-1.6487822622745336,-7.141761839994617,7.831553263592859
1.0729999999999926,0.07760300940137291,,,,,,,,,,,,,,,,,,,,,,,1.0729999999999926,-0.1867624132587861,0.5,-0.19453439945151552,0.18776934731795264,-0.0027182374577738103,0.011610113430238742,-0.0027507665182650073,1.0729999999999926,-3.0387686475329296,1.1485699267830558,-7.21908573601249,7.916345535273112
1.0739999999999925,0.07781562270216416,,,,,,,,,,,,,,,,,,,,,,,1.0739999999999925,-0.1877862061050429,0.5,-0.16514691276961982,0.1961595550481161,-0.015211813885951206,-0.007326083177366655,-0.0009885447370266698,1.0739999999999925,-3.0480968314089636,1.2695349529267486,-7.337579003414448,8.04628354718479
1.0749999999999924,0.07803557899004424,,,,,,,,,,,,,,,,,,,,,,,1.0749999999999924,-0.2700025012547437,0.5,-0.15702014974254544,0.195270287984583,-0.036416641589409944,0.010019948702944965,-0.002603426895901803,1.0749999999999924,-2.878844582750722,1.4788832226412034,-7.192191141887566,7.886853310369654
1.0759999999999923,0.07826384128275822,,,,,,,,,,,,,,,,,,,,,,,1.0759999999999923,-0.203498751789449,0.5,-0.17994641115297694,0.17957201108299276,-0.016303464737326568,0.009879954565756525,-0.007659416733935005,1.0759999999999923,-2.863922237676624,1.4893545211593833,-7.173417138831869,7.8662660087771865
1.0769999999999922,0.07850348036195418,,,,,,,,,,,,,,,,,,,,,,,1.0769999999999922,-0.18748557445005423,0.4852652927418646,-0.15228448143306333,0.1936978666047438,-0.013938999141845689,-0.0005552580403216129,0.0014448850793646216,1.0769999999999922,-2.881469789699818,1.4735159922983017,-7.191942517695401,7.886580672658235
1.077999999999992,0.07875141358600218,,,,,,,,,,,,,,,,,,,,,,,1.077999999999992,-0.17957513531171349,0.41840148362178076,-0.16808937975548943,0.17162294482483992,-0.00865604776422936,0.0045285217234718265,-0.005008383242781279,1.077999999999992,-2.9750014737915786,-0.9362599960471107,-6.9307746522518885,7.600187749625498
1.078999999999992,0.07900744828094795,,,,,,,,,,,,,,,,,,,,,,,1.078999999999992,-0.16190252860996945,0.38838513358632465,-0.11571156962632687,0.1519811977011675,-0.014081862401393155,0.0007676047864995234,0.0006469466150781141,1.078999999999992,-2.6260635590592196,-0.8499968500868873,-6.133777947401718,6.726212631890851
1.0799999999999919,0.07927120216805231,,,,,,,,,,,,,,,,,,,,,,,1.0799999999999919,-0.23598025686251659,0.5,-0.10801752846915628,0.15088856334701178,-0.0424713417444833,0.004626029753300371,-0.0042619890455956825,1.0799999999999919,-2.2983476564538035,-0.8262434892720055,-5.4274475066086945,5.951660834631288
1.0809999999999917,0.07954199441006078,,,,,,,,,,,,,,,,,,,,,,,1.0809999999999917,-0.18884510678191446,0.40425747828797465,-0.1909194518863052,0.20686586073674962,-0.00885583222601263,0.013490689896559098,-0.005221723314024176,1.0809999999999917,-2.760466386990516,-1.0665278012053385,-6.576297214923022,7.211472892790534
1.0819999999999916,0.07982320343765663,,,,,,,,,,,,,,,,,,,,,,,1.0819999999999916,-0.11628463646963057,0.0012401996397378712,0.06937403121346092,-0.13852872801452287,-0.03043356599133027,0.0010731971672696225,-0.002269252256517978,1.0819999999999916,0.0,0.0,0.0,0.0
1.0829999999999915,0.08011247903670524,,,,,,,,,,,,,,,,,,,,,,,1.0829999999999915,-0.017212781497867535,0.09107319926538543,-0.04292684982009036,0.13195731513427517,-0.01108515109160163,0.015190678823983667,-0.004454879966786694,1.0829999999999915,0.0,0.0,0.0,0.0
1.0839999999999914,0.08040542172902158,,,,,,,,,,,,,,,,,,,,,,,1.0839999999999914,-0.039325552969314434,0.2342864900013304,-0.031862903706961404,0.007895218333895324,-0.00040415139207699083,-0.011371866769717283,0.0035618118691303517,1.0839999999999914,-1.0981424273794378,0.16949850642926403,-2.469214434475067,2.707705016783139
1.0849999999999913,0.08069838744711244,,,,,,,,,,,,,,,,,,,,,,,1.0849999999999913,-0.15919625040582214,0.36844320063383407,-0.05546909787023744,0.15818675073539495,-0.03296848287051255,0.003649304579608381,-0.0008981054922039492,1.0849999999999913,-1.2360494177343382,0.23358049967304725,-2.7953912802015215,3.065385852113174
1.0859999999999912,0.0809935094493905,,,,,,,,,,,,,,,,,,,,,,,1.0859999999999912,-0.09722733228573759,-0.015432397194944492,-0.022795395080593403,-0.10151510640139474,-0.013662365921746546,0.012947151524525104,-0.006658376300799504,1.0859999999999912,0.0,0.0,0.0,0.0
1.086999999999991,0.08129502051990767,,,,,,,,,,,,,,,,,,,,,,,1.086999999999991,-0.017551455269825045,0.1179434247042262,0.03269629979214635,0.09953433315017493,-0.019425379537876576,-8.780685408813914e-05,0.001229071919637309,1.086999999999991,0.0,0.0,0.0,0.0
1.087999999999991,0.08159920612371598,,,,,,,,,,,,,,,,,,,,,,,1.087999999999991,-0.017906238662297944,0.048777246388788054,-0.03138982936702228,-0.07201271960642217,0.0032197661956551594,0.0032718370516979915,-0.0018532836721623456,1.087999999999991,0.0,0.0,0.0,0.0
1.0889999999999909,0.08190318947890879,,,,,,,,,,,,,,,,,,,,,,,1.0889999999999909,-0.007726565766207734,0.0775837734832201,0.03362051408096142,0.07703615828130612,-0.008514841904290128,-0.005132148580113259,0.0027280169078479693,1.0889999999999909,0.0,0.0,0.0,0.0
1.0899999999999908,0.08220692393851096,,,,,,,,,,,,,,,,,,,,,,,1.0899999999999908,-0.10963809680659468,0.2429342541266854,-0.008769933062112018,-0.04010822856339866,-0.03497164252490741,0.0030538684402648232,-0.001403935238227575,1.0899999999999908,0.0,0.0,0.0,0.0
1.0909999999999906,0.08251020842827218,,,,,,,,,,,,,,,,,,,,,,,1.0909999999999906,-0.06296664878293456,0.008234206949836731,-0.02603303425538815,0.0635437184776178,-0.0069067786520995,0.011160828289581034,-0.004645025182405416,1.0909999999999906,0.0,0.0,0.0,0.0
1.0919999999999905,0.08281713465614261,,,,,,,,,,,,,,,,,,,,,,,1.0919999999999905,-0.014706855330600899,0.11436521701227159,0.031069014166520192,-0.046522765225672835,-0.015614484632213089,-0.004570540744077891,0.001954124917551976,1.0919999999999905,0.0,0.0,0.0,0.0
1.0929999999999904,0.08312545612495499,,,,,,,,,,,,,,,,,,,,,,,1.0929999999999904,-0.015010518428294838,0.03875089309641078,-0.025343473227223655,0.05719925299374515,0.0026526556230573204,0.004523264623571933,-0.0015489323478109981,1.0929999999999904,0.0,0.0,0.0,0.0
1.0939999999999903,0.08343337192424048,,,,,,,,,,,,,,,,,,,,,,,1.0939999999999903,-0.007153137342904431,0.08888360220913649,0.028918021315499767,-0.039516953126814386,-0.008549749167451638,-0.00673349577075311,0.0026272295391019285,1.0939999999999903,0.0,0.0,0.0,0.0
1.0949999999999902,0.08374085830423611,,,,,,,,,,,,,,,,,,,,,,,1.0949999999999902,-0.11459400180729662,0.2230995203033984,-0.0044419506872288295,0.0635275283272289,-0.03633910354012964,0.0035669690800333416,-0.0010437147438897036,1.0949999999999902,0.0,0.0,0.0,0.0
1.09599999999999,0.08404773527402284,,,,,,,,,,,,,,,,,,,,,,,1.09599999999999,-0.0633311264085151,0.02323141224524289,-0.02761357869715836,-0.030697695158158317,-0.008057231964649626,0.011060957533045208,-0.0051986325136364284,1.09599999999999,0.0,0.0,0.0,0.0
1.09699999999999,0.08435839763292216,,,,,,,,,,,,,,,,,,,,,,,1.09699999999999,-0.01627543917204885,0.1005906336301548,0.03211178460062358,0.03810059705617838,-0.015769290398463778,-0.004712660154512817,0.002467403505871822,1.09699999999999,0.0,0.0,0.0,0.0
1.0979999999999899,0.08467038015074882,,,,,,,,,,,,,,,,,,,,,,,1.0979999999999899,-0.015024134308269939,0.049767007536818675,-0.025023099963315504,-0.019744103926112463,0.00201770563501471,0.0041432485496366855,-0.001892761671841223,1.0979999999999899,0.0,0.0,0.0,0.0
1.0989999999999898,0.0849819702791614,,,,,,,,,,,,,,,,,,,,,,,1.0989999999999898,-0.008398099993477265,0.0772760225032178,0.028893213922550398,0.029292567669842784,-0.008734566858552208,-0.006860045640740596,0.003040974915791239,1.0989999999999898,0.0,0.0,0.0,0.0
1.0999999999999897,0.0852930016635758,,,,,,,,,,,,,,,,,,,,,,,1.0999999999999897,-0.11789728849397485,0.22515872685421504,-0.00398145636851744,0.0002692100129164654,-0.03803520197423595,0.0031812737533012617,-0.001296013805783743,1.0999999999999897,0.0,0.0,0.0,0.0
1.1009999999999895,0.0856034228118827,,,,,,,,,,,,,,,,,,,,,,,1.1009999999999895,-0.06474336511043335,0.016657026232807237,-0.026536784557993708,0.025417281998523347,-0.008605106754200342,0.011636360430863343,-0.005153886639904884,1.1009999999999895,0.0,0.0,0.0,0.0
1.1019999999999894,0.08591763972419249,,,,,,,,,,,,,,,,,,,,,,,1.1019999999999894,-0.016357140395803556,0.1066612910171244,0.031505074628959684,-0.01279502378359254,-0.016410615227263815,-0.005462746865814511,0.0024494991308303517,1.1019999999999894,0.0,0.0,0.0,0.0
1.1029999999999893,0.08623324150636853,,,,,,,,,,,,,,,,,,,,,,,1.1029999999999893,-0.01630819315936311,0.041943011497420246,-0.024036472417841945,0.025528617576426743,0.0019741726933498738,0.004271016935047001,-0.0017448411731820317,1.1029999999999893,0.0,0.0,0.0,0.0
1.1039999999999892,0.08654833055022716,,,,,,,,,,,,,,,,,,,,,,,1.1039999999999892,-0.008456012382545584,0.08276922202998796,0.02880645987206451,-0.012104817176274152,-0.009416248714596388,-0.007447798940563256,0.003013668901236848,1.1039999999999892,0.0,0.0,0.0,0.0
1.104999999999989,0.08686286292388605,,,,,,,,,,,,,,,,,,,,,,,1.104999999999989,-0.12178612558753263,0.21035196750895543,-0.004201319297878391,0.03638163281522963,-0.03902432867340777,0.003216970225957161,-0.001153660851200682,1.104999999999989,0.0,0.0,0.0,0.0
1.105999999999989,0.08717667434342158,,,,,,,,,,,,,,,,,,,,,,,1.105999999999989,-0.06463073516509618,0.024825544852691284,-0.024323799105028486,-0.008173727436737666,-0.009574874032341807,0.01174646657013955,-0.005425805924906222,1.105999999999989,0.0,0.0,0.0,0.0
1.1069999999999889,0.08749439661660635,,,,,,,,,,,,,,,,,,,,,,,1.1069999999999889,-0.017290167684626163,0.09883801909774143,0.029405805869853974,0.01727859215894105,-0.016479124281779136,-0.005842656033742093,0.0027413758575843632,1.1069999999999889,0.0,0.0,0.0,0.0
1.1079999999999888,0.08781346335469095,,,,,,,,,,,,,,,,,,,,,,,1.1079999999999888,-0.016733005119579,0.0463825593254541,-0.021432307116391124,-0.0022663203483821726,0.0015186685511306306,0.004028737859295358,-0.0018634986126366132,1.1079999999999888,0.0,0.0,0.0,0.0
1.1089999999999887,0.08813198256466342,,,,,,,,,,,,,,,,,,,,,,,1.1089999999999887,-0.009262947542500344,0.07675942247698841,0.026865930528705395,0.012467382775885126,-0.009664273807026058,-0.007688672092865459,0.003223378098074671,1.1089999999999887,0.0,0.0,0.0,0.0
1.1099999999999886,0.0884498763599438,,,,,,,,,,,,,,,,,,,,,,,1.1099999999999886,-0.12453217334101924,0.20494800682619724,-0.0026763703358278212,0.0129051994691093,-0.040164006815966234,0.002937206249936715,-0.0012251612342173753,1.1099999999999886,0.0,0.0,0.0,0.0
1.1109999999999884,0.08876700882621007,,,,,,,,,,,,,,,,,,,,,,,1.1109999999999884,-0.06456421786008129,0.02370024070941723,-0.02385967598433478,0.0119759808051699,-0.010172792943773379,0.012070940109660498,-0.005470513279315128,1.1109999999999884,0.0,0.0,0.0,0.0
1.1119999999999883,0.08908811022921383,,,,,,,,,,,,,,,,,,,,,,,1.1119999999999883,-0.017722891461515816,0.09908173426685668,0.02899748701339716,-0.0011412605604566445,-0.016701318556298885,-0.006476790732775415,0.0028560633334176314,1.1119999999999883,0.0,0.0,0.0,0.0
1.1129999999999882,0.08941055311558035,,,,,,,,,,,,,,,,,,,,,,,1.1129999999999882,-0.017541747216677984,0.04301273990239238,-0.020569283757291723,0.01371283417449054,0.0013044354913949617,0.00400248820723222,-0.0018170946150836247,1.1129999999999882,0.0,0.0,0.0,0.0
1.113999999999988,0.08973236786518628,,,,,,,,,,,,,,,,,,,,,,,1.113999999999988,-0.009731156247662475,0.07757258131497188,0.026517100705916632,-0.0024546438392220316,-0.010081779136307346,-0.00811506216060433,0.003282158086377209,1.113999999999988,0.0,0.0,0.0,0.0
1.114999999999988,0.09005353502139864,,,,,,,,,,,,,,,,,,,,,,,1.114999999999988,-0.1271204732175381,0.19225595808400286,-0.002854239790775634,0.025038808882307938,-0.0409071041717108,0.0028402419555563583,-0.0011663513996673083,1.114999999999988,0.0,0.0,0.0,0.0
1.115999999999988,0.09037386324910157,,,,,,,,,,,,,,,,,,,,,,,1.115999999999988,-0.06369373273509402,0.028522978952189304,-0.021741894030626784,-7.348391425783529e-05,-0.010892456490501835,0.012152030038855118,-0.0055955993203415915,1.115999999999988,0.0,0.0,0.0,0.0
1.1169999999999878,0.09069825807174837,,,,,,,,,,,,,,,,,,,,,,,1.1169999999999878,-0.018481967094965607,0.09348777505660594,0.026959078508700718,0.009525218554458176,-0.01662970961564523,-0.006940366075287318,0.0030668985266367257,1.1169999999999878,0.0,0.0,0.0,0.0
1.1179999999999877,0.09102393660692358,,,,,,,,,,,,,,,,,,,,,,,1.1179999999999877,-0.018026839748938928,0.044503425932414326,-0.018238371432880984,0.003422409092945597,0.0009103884418471429,0.0038133915081708953,-0.0018536315305358285,1.1179999999999877,0.0,0.0,0.0,0.0
1.1189999999999876,0.0913489417352345,,,,,,,,,,,,,,,,,,,,,,,1.1189999999999876,-0.010518312339780466,0.07366850605101014,0.024692089675028214,0.006369418054210915,-0.010292402566285521,-0.008370764904151416,0.0034093131003733713,1.1189999999999876,0.0,0.0,0.0,0.0
1.1199999999999875,0.09167324916050146,,,,,,,,,,,,,,,,,,,,,,,1.1199999999999875,-0.12896510375040152,0.1828158800411122,-0.0018081855562532556,0.015680847386951254,-0.041601557064414416,0.002607528515009809,-0.0011757475766895299,1.1199999999999875,0.0,0.0,0.0,0.0
1.1209999999999873,0.09199666881390538,,,,,,,,,,,,,,,,,,,,,,,1.1209999999999873,-0.06258654831856647,0.029731407596124637,-0.020741747472711757,0.007245009989342542,-0.011411913754134861,0.012282763286796552,-0.00562358603281962,1.1209999999999873,0.0,0.0,0.0,0.0
1.1219999999999872,0.09232423399787743,,,,,,,,,,,,,,,,,,,,,,,1.1219999999999872,-0.019121999576560043,0.09073561495227048,0.025896267248380456,0.0027037339421385614,-0.01656352195250621,-0.0074964988219769005,0.003213058109326461,1.1219999999999872,0.0,0.0,0.0,0.0
1.1229999999999871,0.09265302258638179,,,,,,,,,,,,,,,,,,,,,,,1.1229999999999871,-0.018617175446839093,0.04297718813203932,-0.016877069153393796,0.008923635379489814,0.0005955936404753448,0.0037143326240277165,-0.001832892447095562,1.1229999999999871,0.0,0.0,0.0,0.0
1.123999999999987,0.09298107932926605,,,,,,,,,,,,,,,,,,,,,,,1.123999999999987,-0.011253228137786928,0.07219627583149017,0.023670192419546404,0.000949490357416094,-0.010539803085407185,-0.00867902738780884,0.003477080379796165,1.123999999999987,0.0,0.0,0.0,0.0
1.124999999999987,0.09330840359383155,,,,,,,,,,,,,,,,,,,,,,,1.124999999999987,-0.13039912127539566,0.17017966701624376,-0.0016467296633410067,0.01914513130900053,-0.04203062240330971,0.002451364988094999,-0.0011411876830755827,1.124999999999987,0.0,0.0,0.0,0.0
1.1259999999999868,0.09363477918800821,,,,,,,,,,,,,,,,,,,,,,,1.1259999999999868,-0.060987147636936204,0.03319891070016945,-0.018902225004351212,0.002939745693022064,-0.011925029991170977,0.012270269364064786,-0.005655046338428093,1.1259999999999868,0.0,0.0,0.0,0.0
1.1269999999999867,0.09396539305017618,,,,,,,,,,,,,,,,,,,,,,,1.1269999999999867,-0.019938018633793186,0.08549018565921992,0.023996205729445094,0.006383008257182632,-0.016333854136950744,-0.007962534172450603,0.0033822295162791046,1.1269999999999867,0.0,0.0,0.0,0.0
1.1279999999999866,0.09429712972629549,,,,,,,,,,,,,,,,,,,,,,,1.1279999999999866,-0.01906894846654654,0.04328688176739698,-0.014808636635660653,0.004934966530156855,0.0001919618986049973,0.0035506678605566485,-0.0018370553658175071,1.1279999999999866,0.0,0.0,0.0,0.0
1.1289999999999865,0.09462809592177031,,,,,,,,,,,,,,,,,,,,,,,1.1289999999999865,-0.01216264573680892,0.06874689179032822,0.021912512715547214,0.004120221684944254,-0.01067793326120925,-0.008890781257270153,0.003556934502173319,1.1289999999999865,0.0,0.0,0.0,0.0
1.1299999999999863,0.09495828043025735,,,,,,,,,,,,,,,,,,,,,,,1.1299999999999863,-0.13120997984533858,0.15839423962513147,-0.0009428424907136357,0.014806044979921995,-0.042332727602265724,0.0022432458219241117,-0.001128542656345201,1.1299999999999863,0.0,0.0,0.0,0.0
1.1309999999999862,0.09528747014198025,,,,,,,,,,,,,,,,,,,,,,,1.1309999999999862,-0.059132923790995794,0.0352748693168701,-0.017531667954292663,0.005646465730239324,-0.012303184029705871,0.012233348977032774,-0.005631287858168991,1.1309999999999862,0.0,0.0,0.0,0.0
1.1319999999999861,0.09562097881403964,,,,,,,,,,,,,,,,,,,,,,,1.1319999999999861,-0.02077433766806642,0.08105893258876876,0.0224576858350704,0.003722411367199613,-0.016067520929148805,-0.00843942534779611,0.003519271250914234,1.1319999999999861,0.0,0.0,0.0,0.0
1.132999999999986,0.09595549063275449,,,,,,,,,,,,,,,,,,,,,,,1.132999999999986,-0.019534429589161892,0.04244970393436098,-0.013127856531970527,0.006672112340398884,-0.00019853357646009155,0.003426304806619833,-0.0018202320091920054,1.132999999999986,0.0,0.0,0.0,0.0
1.133999999999986,0.09628919452423311,,,,,,,,,,,,,,,,,,,,,,,1.133999999999986,-0.013106486834088327,0.06601553194260594,0.02042684953920032,0.0021310555513089427,-0.010805428346727597,-0.009093807046117307,0.0036060853865442447,1.133999999999986,0.0,0.0,0.0,0.0
1.1349999999999858,0.09662207055193854,,,,,,,,,,,,,,,,,,,,,,,1.1349999999999858,-0.13150815355731565,0.14507080425942356,-0.0006052242390310186,0.01509004253794359,-0.04242309017640658,0.002069951921767359,-0.0011010561285205787,1.1349999999999858,0.0,0.0,0.0,0.0
1.1359999999999857,0.09695390444322045,,,,,,,,,,,,,,,,,,,,,,,1.1359999999999857,-0.05696870488097221,0.038138515708187964,-0.015795894876341143,0.004138758033892853,-0.012621949302269142,0.0120946425383514,-0.005585523437351392,1.1359999999999857,0.0,0.0,0.0,0.0
1.1369999999999856,0.09729013755077794,,,,,,,,,,,,,,,,,,,,,,,1.1369999999999856,-0.021730499056772642,0.07547194033693963,0.020519453151988692,0.0048620726193570885,-0.015706748575567798,-0.008848545047035028,0.0036511220183418876,1.1369999999999856,0.0,0.0,0.0,0.0
1.1379999999999855,0.09762722125088574,,,,,,,,,,,,,,,,,,,,,,,1.1379999999999855,-0.01992522114180133,0.04226502915704153,-0.011138232792626643,0.004973572414766987,-0.0006406293446906909,0.003280636828830047,-0.0018096526468823538,1.1379999999999855,0.0,0.0,0.0,0.0
1.1389999999999854,0.09796347483883955,,,,,,,,,,,,,,,,,,,,,,,1.1389999999999854,-0.014151879384859421,0.06236596551145247,0.01858578702754437,0.003256797289677156,-0.010867525461973181,-0.009227098581075496,0.0036475820178370625,1.1389999999999854,0.0,0.0,0.0,0.0
1.1399999999999852,0.0982988454641104,,,,,,,,,,,,,,,,,,,,,,,1.1399999999999852,-0.13121041945219958,0.13174783962090658,-5.1158158325591285e-05,0.012522763001968903,-0.04235572583755057,0.0018815879387672665,-0.001080457837088514,1.1399999999999852,0.0,0.0,0.0,0.0
1.1409999999999851,0.09863313683082145,,,,,,,,,,,,,,,,,,,,,,,1.1409999999999851,-0.054610982355723835,0.04041137859359778,-0.014219856653803674,0.005172237433406376,-0.012831588541330551,0.011901497871926934,-0.005498708311357037,1.1409999999999851,0.0,0.0,0.0,0.0
1.141999999999985,0.09897189325809205,,,,,,,,,,,,,,,,,,,,,,,1.141999999999985,-0.02273992263621063,0.06998369650082198,0.01865949157342872,0.0036939930295936743,-0.01530864987817635,-0.009224330688827038,0.003757878320249966,1.141999999999985,0.0,0.0,0.0,0.0
1.142999999999985,0.09931132521416515,,,,,,,,,,,,,,,,,,,,,,,1.142999999999985,-0.020291795738044672,0.04161393504457353,-0.00927184495521731,0.005359932574360182,-0.0010924157591224672,0.0031546561178687304,-0.001790173464602929,1.142999999999985,0.0,0.0,0.0,0.0
1.1439999999999848,0.09964991286269104,,,,,,,,,,,,,,,,,,,,,,,1.1439999999999848,-0.015231743535622688,0.05880491584482077,0.016788401130071462,0.0025046795680205153,-0.010904410415383394,-0.00932356553699463,0.003667056414394937,1.1439999999999848,0.0,0.0,0.0,0.0
1.1449999999999847,0.09998756132492334,,,,,,,,,,,,,,,,,,,,,,,1.1449999999999847,-0.13034938782600697,0.11757592945784281,0.0003683392968425042,0.011619512827399321,-0.042097288990756404,0.0017124192946395625,-0.0010545864596579859,1.1449999999999847,0.0,0.0,0.0,0.0
1.1459999999999846,0.10032409736527312,,,,,,,,,,,,,,,,,,,,,,,1.1459999999999846,-0.052067303176646804,0.04287567798531064,-0.012479982902738673,0.004667004207235266,-0.01296287432804073,0.011624937375762966,-0.005382182559097015,1.1459999999999846,0.0,0.0,0.0,0.0
1.1469999999999845,0.10066515177324888,,,,,,,,,,,,,,,,,,,,,,,1.1469999999999845,-0.023821626468057588,0.06389677988178791,0.016586105911337093,0.0039029219381696775,-0.014857437708607792,-0.00953159275943656,0.0038467876579436956,1.1469999999999845,0.0,0.0,0.0,0.0
1.1479999999999844,0.10100668095552735,,,,,,,,,,,,,,,,,,,,,,,1.1479999999999844,-0.020597352068981077,0.04114419009123206,-0.007262800166582539,0.00450156969077966,-0.0015756172569535655,0.0030242936062060536,-0.001770337290210193,1.1479999999999844,0.0,0.0,0.0,0.0
1.1489999999999843,0.10134736539460007,,,,,,,,,,,,,,,,,,,,,,,1.1489999999999843,-0.01635021704092874,0.05474289877243685,0.014800018558598332,0.00288026224182953,-0.010896189584653548,-0.009358542843313347,0.00367179206173614,1.1489999999999843,0.0,0.0,0.0,0.0
1.1499999999999841,0.1016870492965954,,,,,,,,,,,,,,,,,,,,,,,1.1499999999999841,-0.12889027581915535,0.10315423826168821,0.0008761327388640897,0.009667288681939931,-0.04166800360473064,0.001542951711983169,-0.0010301927241413017,1.1499999999999841,0.0,0.0,0.0,0.0
1.150999999999984,0.10202559640589677,,,,,,,,,,,,,,,,,,,,,,,1.150999999999984,-0.049400540459234074,0.04500465002176568,-0.01077439352370041,0.005075857638630166,-0.01299900283167581,0.011285141395751347,-0.0052305080021445675,1.150999999999984,0.0,0.0,0.0,0.0
1.151999999999984,0.10236869430201344,,,,,,,,,,,,,,,,,,,,,,,1.151999999999984,-0.024931359833677634,0.05770020083359566,0.014481593978380003,0.0032698453064428507,-0.014380371775805223,-0.009779922655544969,0.003910191754752743,1.151999999999984,0.0,0.0,0.0,0.0
1.1529999999999838,0.10271204775553897,,,,,,,,,,,,,,,,,,,,,,,1.1529999999999838,-0.020853396565794644,0.040431159017859875,-0.005275632947628294,0.004404378140837717,-0.002069769483848516,0.0029041145382303415,-0.0017447232534016054,1.1529999999999838,0.0,0.0,0.0,0.0
1.1539999999999837,0.1030545323124173,,,,,,,,,,,,,,,,,,,,,,,1.1539999999999837,-0.017462464027450074,0.05056348533445537,0.012775141622788304,0.002566934135113639,-0.010859067371526133,-0.009344124950304858,0.003657087573781572,1.1539999999999837,0.0,0.0,0.0,0.0
1.1549999999999836,0.10339592258859254,,,,,,,,,,,,,,,,,,,,,,,1.1549999999999836,-0.12684160212870102,0.08820648873350004,0.001341508676936276,0.008311741808687743,-0.04105431620117131,0.0013856476663949443,-0.0010029268372002374,1.1549999999999836,0.0,0.0,0.0,0.0
1.1559999999999835,0.10373612871864238,,,,,,,,,,,,,,,,,,,,,,,1.1559999999999835,-0.04662853886043324,0.0470662862375108,-0.008983026336929177,0.004911963017850192,-0.012954995775342582,0.010873575673924853,-0.005048277457328879,1.1559999999999835,0.0,0.0,0.0,0.0
1.1569999999999834,0.10408086874736674,,,,,,,,,,,,,,,,,,,,,,,1.1569999999999834,-0.026052322941664416,0.05116649143744016,0.012241035691566697,0.0031370414962791776,-0.013875021244930074,-0.009953284655976665,0.003949563649493521,1.1569999999999834,0.0,0.0,0.0,0.0
1.1579999999999833,0.10442560377737808,,,,,,,,,,,,,,,,,,,,,,,1.1579999999999833,-0.02103984427039328,0.03969893648937939,-0.003215793151967704,0.003854958634910987,-0.00257813793828805,0.002783163527717968,-0.0017153514124660426,1.1579999999999833,0.0,0.0,0.0,0.0
1.1589999999999832,0.10476950318875616,,,,,,,,,,,,,,,,,,,,,,,1.1589999999999832,-0.018548807912944065,0.046067563895407906,0.01063283958663113,0.0026582850912632884,-0.010785635957529172,-0.009270847003774249,0.0036252999104889752,1.1589999999999832,0.0,0.0,0.0,0.0
1.159999999999983,0.10511225553527082,,,,,,,,,,,,,,,,,,,,,,,1.159999999999983,-0.1241906899411423,0.07298785993858692,0.0018455258067673341,0.006568244991866111,-0.0402634324159191,0.001232040365686421,-0.0009744035304833985,1.159999999999983,0.0,0.0,0.0,0.0
1.160999999999983,0.10545386095478836,,,,,,,,,,,,,,,,,,,,,,,1.160999999999983,-0.043782285798268775,0.04885291655030413,-0.007180223151276399,0.005066278970779058,-0.012828324194222418,0.010401084990115278,-0.004834973807473581,1.160999999999983,0.0,0.0,0.0,0.0
